referral_id,confidence,match_method,primary_body,related_body,gap_days,related_application_id,related_date,related_title,primary_application_id,primary_date,primary_title,shared_address,subject_score,note
39,low,address,Council,PlanningCommission,203,319,2020-03-04,"BLUFFDALE CITY PLANNING COMMISSION MEETING AGENDA Wednesday, March 4, 2020 Notice is hereby given that the Bluffdale City Planning Commission will hold a public meeting Wednesday, March 4, 2020, at 6:30 p.m., or as soon thereafter as possible, at the Bluffdale City Hall located at 2222 West 14400 South, Bluffdale, Utah. Notice is further given that access to this meeting by Planning Commissioners may be by electronic means via telephonic conference call. PLANNING COMMISSION BUSINESS MEETING 6:30 PM 1. Invocation and Pledge of Allegiance. * 2. Public Forum – To bring items not already on the ag",67,2020-09-23,"a BLUFFDALE~~ ES T . 1848 ~~ BLUFFDALE CITY COUNCIL MEETING AGENDA Wednesday, September 23, 2020 Notice is hereby given that the Bluffdale City Cou ncil will hold a meeting Wednesday, September 23, 2020, at the Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Uta h, sched uled to begin promptly at 6:00 p.m. or as soon thereaher as possible. This meeting will also be broadcast live to the public at: www. bluffdale.com The publi c may comment at the meeting or by emailing comments to councilmeetingcomment@bluffdale.com Notice is further given that access to this meeting by the Mayo r and o",2222 w 14400 s,0.167,
49,low,address,Council,PlanningCommission,70,359,2020-12-02,"Alternate Planning Commission Member, Ulises Flynn, did not participate in the vote. 7. PUBLIC HEARING, CONSIDERATION, AND RECOMMENDATION on a Proposed Zoning Map Amendment Application for Approximately 4.50 Acres for R- SL Residential Senior Independent Living Zone Located at Approximately 13975 South 2700 West. Howland Partners, Applicants (Application 2020-47). Staff Presenter, Jennifer Robison. Mrs. Robison reported that a request has been made to have the R-SL zone applied to a specific piece of property. The subject property was discussed in a joint Planning Commission/City Council Gener",84,2021-02-10,"Traci Crockett moved to reconsider and vote on Ordinance 2021-02, a proposed Zoning Map Amendment Application for approximately 4.5 acres for a Residential Senior Independent Living Zone located at approximately 13975 South 2700 West at the next City Council Meeting. Dave Kallas seconded the motion",13975 s 2700 w,0.167,
54,low,address,Council,PlanningCommission,84,359,2020-12-02,"Alternate Planning Commission Member, Ulises Flynn, did not participate in the vote. 7. PUBLIC HEARING, CONSIDERATION, AND RECOMMENDATION on a Proposed Zoning Map Amendment Application for Approximately 4.50 Acres for R- SL Residential Senior Independent Living Zone Located at Approximately 13975 South 2700 West. Howland Partners, Applicants (Application 2020-47). Staff Presenter, Jennifer Robison. Mrs. Robison reported that a request has been made to have the R-SL zone applied to a specific piece of property. The subject property was discussed in a joint Planning Commission/City Council Gener",91,2021-02-24,"The original motion was brought to a vote. Traci Crockett moved to approve Ordinance 2021-02, for a proposed Zoning Map Amendment Application for approximately 4.50 Acres from Residential R-1-43 to Residential Senior Independent Living Zone (R-SL) located at approximately 13975 South 2700 West. Dave Kallas seconded the motion",13975 s 2700 w,0.176,
175,low,address,Council,PlanningCommission,42,407,2021-12-01,"iJ BLUFFDALE - - EST 19 4 9 - - BLUFFDALE CITY PLANNING COMMISSION MEETING AGENDA Wednesday, December 1, 2021 Notice is hereby given that the Bluffdale City Planning Commission will hold a public meeting on Wednesday, December 1, 2021 at 6:00 p.m., or as soon thereafter as possible at the Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Utah . This meeting may also be broadcast live to the public on the City website www.bluffdale .com . Notice is further given that access to this meeting by Commission members may be by electronic means via telephone conference call. PLANNING COMMISSION B",153,2022-01-12,"BLUFFDALE CITY CITY COUNCIL, PLANNING COMMISSION & a Mayor Natalie Hall Councilmember Wendy Aston Councilmember Traci Crockett Councilmember Jeff Gaston REDEVELOPMENT AGENCY COMBINED MEETING AGENDA BLUFFDALE - - EST , a .aa - - Councilmember Ma rk Hales Council member Dave Kallas City Council Chambers Wednesday, January 12, 2022, at 6:00 p.m. Notice is hereby given that the Bluffdale City Council, Bluffdale City Planning Commission, and the Redevelopment Agency Board will hold a combined meeting on Wednesday, January 12, 2022, at Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Utah . Th",2222 w 14400 s,0.192,
43,low,address,Council,PlanningCommission,147,339,2020-08-19,"iJ BLUFFDALE - - ES T 1e,: a - - BLUFFDALE CITY PLANNING COMMISSION MEETING AGENDA \Nednesday,August19,2020 Notice is hereby given that the Bluffdale City Planning Commission will hold a public meeting on Wednesday. August 19. 2020. at 6:30 p.m .• or as soon thereafter as possible at Bluffdale City Hall located at 2222 West 14400 South. There are additional ways to participate in this meeting: 1. Please check the City website bluffdale.com for the most up-to-date details to view the meeting. 2. Email your comments to: planningmeetingcomment@bluffdale.com for all public hearing items. Please pu",78,2021-01-13,"a BLUFFDALE ~~ EST , 1848 ~~ ***AMENDED*** BLUFFDALE CITY COUNCIL LOCAL BUILDING AUTHORITY OF THE CITY OF BLUFFDALE BOARD REDEVELOPMENT AGENCY BOARD COMBINED MEETING AGENDA Wednesday, January 13, 2021 Notice is hereby given that the Bluffdale City Council, LBA & RDA will hold a combined meeting Wednesday, January 13, 2021, at the Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Utah scheduled to begin promptly at 6:00 p.m. or as soon thereafter as possible. This meeting will also be broadcast live to the public at: www.bluffdale.com. The public may comment at the meeting or by emailing c",2222 w 14400 s,0.193,
48,low,address,Council,PlanningCommission,343,319,2020-03-04,"BLUFFDALE CITY PLANNING COMMISSION MEETING AGENDA Wednesday, March 4, 2020 Notice is hereby given that the Bluffdale City Planning Commission will hold a public meeting Wednesday, March 4, 2020, at 6:30 p.m., or as soon thereafter as possible, at the Bluffdale City Hall located at 2222 West 14400 South, Bluffdale, Utah. Notice is further given that access to this meeting by Planning Commissioners may be by electronic means via telephonic conference call. PLANNING COMMISSION BUSINESS MEETING 6:30 PM 1. Invocation and Pledge of Allegiance. * 2. Public Forum – To bring items not already on the ag",83,2021-02-10,"a BLUFFDALE ~~ EST . 1 848 ~~ BLUFFDALE CITY COUNCIL MEETING AGENDA Wednesday, February 10, 2021 Notice is hereby given that the Bluffdale City Council will hold a meeting Wednesday, February 10, 2021, at the Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Utah scheduled to begin promptly at 6:00 p.m. or as soon thereafter as possible. This meeting will also be broa dcast live to the public at: www.bluffdale.com. The public may comment at the meeting or by emailing comments to cou nci lmeetingcomment@bluffdale.com. Notice is further given that access to this meeting by the Mayor and or ",2222 w 14400 s,0.196,
18,low,address,Council,PlanningCommission,7,328,2020-05-06,"Legislative Items 5. PUBLIC HEARING, CONSIDERATION, AND RECOMMENDATION on a Proposed General Plan Land Use Map Amendment Application for 1.71 Acres from Neighborhood Commercial to Commercial Located at Approximately 13912 South 2700 West. Jeremy Bitner, Applicant. (Application 2020-18). Chair Cragun reported that agenda items 5 and 6 would be considered together but have separate motions. Senior City Planner, Jennifer Robison, presented the staff report and identified the location of the subject property and the surrounding zoning. The subject property is currently zoned Neighborhood Commercia",35,2020-05-13,"5. PUBLIC HEARING – Consideration and Vote on a Proposed Zoning Map Amendment Application for 1.71 Acres from R-1-43 Residential to GC-1 General Commercial, located at approximately 13912 South 2700 West, Jeremy Bitner, Applicant, Staff Presenter, Grant Crowell. Dave Kallas moved to approve the Proposed Zoning Map Amendment Application for 1.71 acres from R-1-43 Residential to GC-1 General Commercial, located at approximately 13912 South 2700 West. Wendy Aston seconded the motion",13912 s 2700 w,0.521,
36,high,address+subject,Council,PlanningCommission,56,337,2020-07-15,"BLUFFDALE CITY PLANNING COMMISSION MEETING AGENDA Wednesday, July 15, 2020 Notice is hereby given that the Bluffdale City Planning Commission will hold a public meeting on Wednesday, July 15, 2020, at 6:30 p.m., or as soon thereafter as possible at Bluffdale City Hall located at 2222 West 14400 South. There are additional ways to participate in this meeting: 1. Please check the City website bluffdale.com for the most up-to-date details to view the meeting. 2. Email your comments to: planningmeetingcomment@bluffdale.com for all public hearing items. Please put the Agenda item number in the subj",65,2020-09-09,"a BLUFFDALE ~~ EST. 1 848 ~~ BLUFFDALE CITY COUNCIL MEETING AGENDA Wednesday, September 9, 2020 Notice is hereby given that the Bluffdale City Council will hold a meeting Wednesday, September 9, 2020, at the Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Utah, scheduled to begin promptly at 6:00 p.m. or as soon thereafter as possible. This meeting will also be broadcast live to the public at: www.bluffdale.com The public may comment at the meeting or by emailing comments to co uncilmeetingcomment@bluffdale.com Notice is further given that access to this meeting by th e Mayor and or Cit",2222 w 14400 s,0.201,
51,high,address+subject,Council,PlanningCommission,189,339,2020-08-19,"iJ BLUFFDALE - - ES T 1e,: a - - BLUFFDALE CITY PLANNING COMMISSION MEETING AGENDA \Nednesday,August19,2020 Notice is hereby given that the Bluffdale City Planning Commission will hold a public meeting on Wednesday. August 19. 2020. at 6:30 p.m .• or as soon thereafter as possible at Bluffdale City Hall located at 2222 West 14400 South. There are additional ways to participate in this meeting: 1. Please check the City website bluffdale.com for the most up-to-date details to view the meeting. 2. Email your comments to: planningmeetingcomment@bluffdale.com for all public hearing items. Please pu",87,2021-02-24,"a BLUFFDALE ~~ EST . 1 848 ~~ BLUFFDALE CITY COUNCIL MEETING AGENDA Wednesday, February 24, 2021 Notice is hereby given that the Bluffdale City Council will hold a meeting Wednesday, February 24, 2021, at the Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Utah scheduled to begin promptly at 6:00 p.m. or as soon thereafter as possible. This meeting will also be broadcast live t o the public at: www.bluffda le.co m. The public may comment at the meeting or by emailing comments to co uncilmeetingcom ment@bluffdale.com. Notice is further given that access to this meeting by the Mayor and o",2222 w 14400 s,0.201,
125,high,address+subject,Council,PlanningCommission,126,380,2021-05-19,"iJ BLUFFDALE --£ST 11'•1 - - BLUFFDALE CITY PLANNING COMMISSION MEETING AGENDA Wednesday May 19, 2021 Notice is hereby given that the Bluffdale City Planning Commission will ho ld a publi c meet ing on Wednesday, May 19, 2021 at 6 :00p.m., or as soon thereafter as possible at the Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Utah. This meeting will also be broadcast live to the pu blic on the City website www.bluffda le.com. Notice is furth er given t hat access to thi s meeting by Commission members may be by electronic means via telephone conference call. PLANNING COMMISSION BUSINES",134,2021-09-22,"a BL FF ALE ~~ ES T. 1 848 ~~ BLUFFDALE CITY COUNCIL BLUFFDALE CITY PLANNING COMMISSION REDEVELOPMENT AGENCY BOARD COMBINED MEETING AGENDA Wednesday, September 22, 2021 Notice is hereby given that the Bluffdale City Counci l, Bluffdale Cit y Planning Commission, and the Redevelopment Agency Board w ill hold a combined meeting Wednesday, September 22, 2021, at the Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Utah, schedu led to begin promptly at 6:00 p.m. or as soon th ereafter as possible. This meeting will also be broadcast live to the public at: www.bluffdale.com Notice is further ",2222 w 14400 s,0.203,
135,high,address+subject,Council,PlanningCommission,140,380,2021-05-19,"iJ BLUFFDALE --£ST 11'•1 - - BLUFFDALE CITY PLANNING COMMISSION MEETING AGENDA Wednesday May 19, 2021 Notice is hereby given that the Bluffdale City Planning Commission will ho ld a publi c meet ing on Wednesday, May 19, 2021 at 6 :00p.m., or as soon thereafter as possible at the Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Utah. This meeting will also be broadcast live to the pu blic on the City website www.bluffda le.com. Notice is furth er given t hat access to thi s meeting by Commission members may be by electronic means via telephone conference call. PLANNING COMMISSION BUSINES",139,2021-10-06,"a BLUFFDALE~~ EST . 1848 ~~ ***AMENDED*** BLUFFDALE CITY COUNCIL MEETING AGENDA Wednesday, October 06, 2021 Notice is hereby given that the Bluffdale City Cou ncil will hold a meeting Wednesday, October 06, 2021, at t he Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Utah scheduled to begin promptly at 6:00 p.m. or as soo n thereafter as possible. Th is meeting will also be broadcast live to the publ ic at: www.bluffdale.com. The public may com ment at t he meeting or by emailing comments to councilmeet ingcomment@bluffdale.com. Notice is further given that access to this meetin g by t",2222 w 14400 s,0.204,
45,high,address+subject,Council,PlanningCommission,161,339,2020-08-19,"iJ BLUFFDALE - - ES T 1e,: a - - BLUFFDALE CITY PLANNING COMMISSION MEETING AGENDA \Nednesday,August19,2020 Notice is hereby given that the Bluffdale City Planning Commission will hold a public meeting on Wednesday. August 19. 2020. at 6:30 p.m .• or as soon thereafter as possible at Bluffdale City Hall located at 2222 West 14400 South. There are additional ways to participate in this meeting: 1. Please check the City website bluffdale.com for the most up-to-date details to view the meeting. 2. Email your comments to: planningmeetingcomment@bluffdale.com for all public hearing items. Please pu",80,2021-01-27,"a BLUFFDALE~~ E ST. 1848 ~~ ***AMENDED*** BLUFFDALE CITY COUNCIL MEETING AGENDA Wednesday, January 27, 2021 Notice is hereby given that the Bluffdale City Council will hold a meeting Wednesday, January 27, 2021, at the Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Utah scheduled to begin promptly at 6:00 p.m. or as soon thereafter as possible. Th is meeting will also be broadcast live to the public at: www .bluffdale.co m. The public may comment at the meeting or by emailing comments to cou nci lmeetingcomment@bluffdale.com. Notice is further given that access to this meeting by the M",2222 w 14400 s,0.205,
66,high,address+subject,Council,PlanningCommission,287,337,2020-07-15,"BLUFFDALE CITY PLANNING COMMISSION MEETING AGENDA Wednesday, July 15, 2020 Notice is hereby given that the Bluffdale City Planning Commission will hold a public meeting on Wednesday, July 15, 2020, at 6:30 p.m., or as soon thereafter as possible at Bluffdale City Hall located at 2222 West 14400 South. There are additional ways to participate in this meeting: 1. Please check the City website bluffdale.com for the most up-to-date details to view the meeting. 2. Email your comments to: planningmeetingcomment@bluffdale.com for all public hearing items. Please put the Agenda item number in the subj",99,2021-04-28,"iJ BLUFFDALE ~~ EST . 1848 ~~ BLUFFDALE CITY COUNCIL LOCAL BUILDING AUTHORITY OF THE CITY OF BLUFFDALE BOARD REDEVELOPMENT AGENCY BOARD COMBINED MEETING AGENDA Wednesday, April 28, 2021 Notice is hereby given that the Bluffdale City Council, LBA & RDA will hold a combined meeting Wednesday, April 28, 2021, at t he Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Utah scheduled to begin promptly at 6:00 p.m. or as soon thereafter as possible. This meeting will also be broadcast live to the public at: www.bluffda le.com. The public may comment at the meeting or by emailing comments to co u",2222 w 14400 s,0.205,
20,high,address+subject,Council,PlanningCommission,140,313,2020-01-08,"BLUFFDALE - - ES T 1 848 - - BLUFFDALE CITY PLANNING COMMISSION MEETING AGENDA Wednesday, January 8, 2020 Notice is hereby given that the Bluffdale City Planning Commission w ill hold a public meeting Wednesday, January 8, 2020, at 6:30 PM at th e Bluffdale City Hall located at 2222 West 14400 South. Notice is furth er given th at access to this meeting by Plan ning Commissioners may be by electronic means via telephonic co nference call. The agenda forth is meeting is listed below. Please note that the meeting start time is ap proximat e and subject to change. PLANNING COMMISSION BUSINESS MEE",39,2020-05-27,"BLUFFDALE CITY COUNCIL MEETING AGENDA Wednesday, May 27, 2020 Notice is hereby given that the Bluffdale City Council will hold a meeting Wednesday, May 27, 2020, at the Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Utah scheduled to begin promptly at 6:00 p.m. or as soon thereafter as possible. This meeting will also be broadcast live to the public at: www.bluffdale.com Notice is further given that access to this meeting by the Mayor and or City Council may be by electronic means via telephonic conference call. WORK SESSION 6:00 P.M. – (The work session is for identifying future items",2222 w 14400 s,0.206,
104,high,address+subject,Council,PlanningCommission,364,337,2020-07-15,"BLUFFDALE CITY PLANNING COMMISSION MEETING AGENDA Wednesday, July 15, 2020 Notice is hereby given that the Bluffdale City Planning Commission will hold a public meeting on Wednesday, July 15, 2020, at 6:30 p.m., or as soon thereafter as possible at Bluffdale City Hall located at 2222 West 14400 South. There are additional ways to participate in this meeting: 1. Please check the City website bluffdale.com for the most up-to-date details to view the meeting. 2. Email your comments to: planningmeetingcomment@bluffdale.com for all public hearing items. Please put the Agenda item number in the subj",127,2021-07-14,"iJ BLUFFDALE ~~ EST . 1848 ~~ BLUFFDALE CITY COUNCIL MEETING AGENDA Wednesday, July 14, 2021 Notice is hereby given that the Bluffdale City Council, will hold a meeting Wednesday, July 14, 2021, at the Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Utah scheduled to begin promptly at 6:00 p.m. or as soon thereafter as possible. This meeting will also be broadcast live t o the publi c at: www.bl uffdale.com. The publi c may comment at the meeting or by emailing comments to co uncil meetingcomment@bluffdale.com . Notice is further given that access to this meeting by the Mayor and or Cit",2222 w 14400 s,0.207,
235,high,address+subject,Council,PlanningCommission,238,407,2021-12-01,"iJ BLUFFDALE - - EST 19 4 9 - - BLUFFDALE CITY PLANNING COMMISSION MEETING AGENDA Wednesday, December 1, 2021 Notice is hereby given that the Bluffdale City Planning Commission will hold a public meeting on Wednesday, December 1, 2021 at 6:00 p.m., or as soon thereafter as possible at the Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Utah . This meeting may also be broadcast live to the public on the City website www.bluffdale .com . Notice is further given that access to this meeting by Commission members may be by electronic means via telephone conference call. PLANNING COMMISSION B",201,2022-07-27,"***AMENDED*** BLUFFDALE CITY Mayor Natalie Hall CITY COUNCIL & Councilmember Wendy Aston Councilmember Traci Crockett REDEVELOPMENT AGENCY BOARD Councilmember Jeff Gaston COMBINED MEETING AGENDA Councilmember Mark Hales City Council Chambers Councilmember Dave Kallas Wednesday, July 27, 2022, at 7:00 p.m. Notice is hereby given that the Bluffdale City Council & Redevelopment Agency Board will hold a combined meeting on Wednesday, July 27, 2022, at Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Utah. The meeting will begin at 7:00 PM or as soon thereafter as possible. This meeting will ",2222 w 14400 s,0.207,
37,high,address+subject,Council,PlanningCommission,21,339,2020-08-19,"iJ BLUFFDALE - - ES T 1e,: a - - BLUFFDALE CITY PLANNING COMMISSION MEETING AGENDA \Nednesday,August19,2020 Notice is hereby given that the Bluffdale City Planning Commission will hold a public meeting on Wednesday. August 19. 2020. at 6:30 p.m .• or as soon thereafter as possible at Bluffdale City Hall located at 2222 West 14400 South. There are additional ways to participate in this meeting: 1. Please check the City website bluffdale.com for the most up-to-date details to view the meeting. 2. Email your comments to: planningmeetingcomment@bluffdale.com for all public hearing items. Please pu",65,2020-09-09,"a BLUFFDALE ~~ EST. 1 848 ~~ BLUFFDALE CITY COUNCIL MEETING AGENDA Wednesday, September 9, 2020 Notice is hereby given that the Bluffdale City Council will hold a meeting Wednesday, September 9, 2020, at the Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Utah, scheduled to begin promptly at 6:00 p.m. or as soon thereafter as possible. This meeting will also be broadcast live to the public at: www.bluffdale.com The public may comment at the meeting or by emailing comments to co uncilmeetingcomment@bluffdale.com Notice is further given that access to this meeting by th e Mayor and or Cit",2222 w 14400 s,0.208,
50,high,address+subject,Council,PlanningCommission,357,319,2020-03-04,"BLUFFDALE CITY PLANNING COMMISSION MEETING AGENDA Wednesday, March 4, 2020 Notice is hereby given that the Bluffdale City Planning Commission will hold a public meeting Wednesday, March 4, 2020, at 6:30 p.m., or as soon thereafter as possible, at the Bluffdale City Hall located at 2222 West 14400 South, Bluffdale, Utah. Notice is further given that access to this meeting by Planning Commissioners may be by electronic means via telephonic conference call. PLANNING COMMISSION BUSINESS MEETING 6:30 PM 1. Invocation and Pledge of Allegiance. * 2. Public Forum – To bring items not already on the ag",87,2021-02-24,"a BLUFFDALE ~~ EST . 1 848 ~~ BLUFFDALE CITY COUNCIL MEETING AGENDA Wednesday, February 24, 2021 Notice is hereby given that the Bluffdale City Council will hold a meeting Wednesday, February 24, 2021, at the Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Utah scheduled to begin promptly at 6:00 p.m. or as soon thereafter as possible. This meeting will also be broadcast live t o the public at: www.bluffda le.co m. The public may comment at the meeting or by emailing comments to co uncilmeetingcom ment@bluffdale.com. Notice is further given that access to this meeting by the Mayor and o",2222 w 14400 s,0.208,
44,high,address+subject,Council,PlanningCommission,329,319,2020-03-04,"BLUFFDALE CITY PLANNING COMMISSION MEETING AGENDA Wednesday, March 4, 2020 Notice is hereby given that the Bluffdale City Planning Commission will hold a public meeting Wednesday, March 4, 2020, at 6:30 p.m., or as soon thereafter as possible, at the Bluffdale City Hall located at 2222 West 14400 South, Bluffdale, Utah. Notice is further given that access to this meeting by Planning Commissioners may be by electronic means via telephonic conference call. PLANNING COMMISSION BUSINESS MEETING 6:30 PM 1. Invocation and Pledge of Allegiance. * 2. Public Forum – To bring items not already on the ag",80,2021-01-27,"a BLUFFDALE~~ E ST. 1848 ~~ ***AMENDED*** BLUFFDALE CITY COUNCIL MEETING AGENDA Wednesday, January 27, 2021 Notice is hereby given that the Bluffdale City Council will hold a meeting Wednesday, January 27, 2021, at the Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Utah scheduled to begin promptly at 6:00 p.m. or as soon thereafter as possible. Th is meeting will also be broadcast live to the public at: www .bluffdale.co m. The public may comment at the meeting or by emailing comments to cou nci lmeetingcomment@bluffdale.com. Notice is further given that access to this meeting by the M",2222 w 14400 s,0.211,
200,high,address+subject,Council,PlanningCommission,343,380,2021-05-19,"iJ BLUFFDALE --£ST 11'•1 - - BLUFFDALE CITY PLANNING COMMISSION MEETING AGENDA Wednesday May 19, 2021 Notice is hereby given that the Bluffdale City Planning Commission will ho ld a publi c meet ing on Wednesday, May 19, 2021 at 6 :00p.m., or as soon thereafter as possible at the Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Utah. This meeting will also be broadcast live to the pu blic on the City website www.bluffda le.com. Notice is furth er given t hat access to thi s meeting by Commission members may be by electronic means via telephone conference call. PLANNING COMMISSION BUSINES",183,2022-04-27,"BLUFFDALE CITY CITY COUNCIL iJ Mayor Natalie Hall Councilmember Wendy Aston Councilmember Traci Crockett MEETING AGENDA City Council Chambers BLUFFDALE - - [ST 18""8 - - Councilmember Jeff Gaston Councilmember Mark Hales Wednesday, April 27, 2022, at 6:00 p.m . Councilmember Dave Kallas Notice is hereby given that the Bluffdale City Council will hold a meeting on Wednesday, April 27, 2022, at Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Utah. The meeting will begin at 6:00 PM or as soon thereafter as possible. This meeting will also be broadcast live to the public at: www.bluffdale.co",2222 w 14400 s,0.211,
67,high,address+subject,Council,PlanningCommission,252,339,2020-08-19,"iJ BLUFFDALE - - ES T 1e,: a - - BLUFFDALE CITY PLANNING COMMISSION MEETING AGENDA \Nednesday,August19,2020 Notice is hereby given that the Bluffdale City Planning Commission will hold a public meeting on Wednesday. August 19. 2020. at 6:30 p.m .• or as soon thereafter as possible at Bluffdale City Hall located at 2222 West 14400 South. There are additional ways to participate in this meeting: 1. Please check the City website bluffdale.com for the most up-to-date details to view the meeting. 2. Email your comments to: planningmeetingcomment@bluffdale.com for all public hearing items. Please pu",99,2021-04-28,"iJ BLUFFDALE ~~ EST . 1848 ~~ BLUFFDALE CITY COUNCIL LOCAL BUILDING AUTHORITY OF THE CITY OF BLUFFDALE BOARD REDEVELOPMENT AGENCY BOARD COMBINED MEETING AGENDA Wednesday, April 28, 2021 Notice is hereby given that the Bluffdale City Council, LBA & RDA will hold a combined meeting Wednesday, April 28, 2021, at t he Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Utah scheduled to begin promptly at 6:00 p.m. or as soon thereafter as possible. This meeting will also be broadcast live to the public at: www.bluffda le.com. The public may comment at the meeting or by emailing comments to co u",2222 w 14400 s,0.212,
234,high,address+subject,Council,PlanningCommission,301,395,2021-09-29,"a BLUFFDALE -L 1 1 11 4 3 - BLUFFDALE CITY PLANNING COMMISSION MEETING AGENDA Wednesday, September 29, 2021 Notice is hereby given that the Bluffdale City Planning Commission will hold a public meeting on Wednesday, September 29, 2021 at 6:00 p.m., or as soon thereafter as possible at the Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Utah. This meeting will also be broadcast live to the public on the City website www. bluffdale .com. Notice is further given that access to this meeting by Commission members may be by electronic means via telephone conference call. PLANNING COMMISSION B",201,2022-07-27,"***AMENDED*** BLUFFDALE CITY Mayor Natalie Hall CITY COUNCIL & Councilmember Wendy Aston Councilmember Traci Crockett REDEVELOPMENT AGENCY BOARD Councilmember Jeff Gaston COMBINED MEETING AGENDA Councilmember Mark Hales City Council Chambers Councilmember Dave Kallas Wednesday, July 27, 2022, at 7:00 p.m. Notice is hereby given that the Bluffdale City Council & Redevelopment Agency Board will hold a combined meeting on Wednesday, July 27, 2022, at Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Utah. The meeting will begin at 7:00 PM or as soon thereafter as possible. This meeting will ",2222 w 14400 s,0.212,
58,high,address+subject,Council,PlanningCommission,385,319,2020-03-04,"BLUFFDALE CITY PLANNING COMMISSION MEETING AGENDA Wednesday, March 4, 2020 Notice is hereby given that the Bluffdale City Planning Commission will hold a public meeting Wednesday, March 4, 2020, at 6:30 p.m., or as soon thereafter as possible, at the Bluffdale City Hall located at 2222 West 14400 South, Bluffdale, Utah. Notice is further given that access to this meeting by Planning Commissioners may be by electronic means via telephonic conference call. PLANNING COMMISSION BUSINESS MEETING 6:30 PM 1. Invocation and Pledge of Allegiance. * 2. Public Forum – To bring items not already on the ag",93,2021-03-24,"a BLUFFDALE~~ EST. 1848 ~~ ***AMENDED*** BLUFFDALE CITY COUNCIL MEETING AGENDA Wednesday, March 24, 2021 Notice is hereby given that the Bluffdale City Council will hold a meeting Wed nesday, March 24, 2021, at the Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Utah scheduled t o begin promptly at 6:00 p.m. or as soon thereafter as possible. This meeting will also be broadcast live to the public at: www.b luffdale.com. The public may comment at the meeting or by emailing comments to councilmeetingcomment@bluffdale.com. Notice is further give n that access to this meeting by the Mayor a",2222 w 14400 s,0.213,
1,high,address+subject,Council,PlanningCommission,7,313,2020-01-08,"BLUFFDALE - - ES T 1 848 - - BLUFFDALE CITY PLANNING COMMISSION MEETING AGENDA Wednesday, January 8, 2020 Notice is hereby given that the Bluffdale City Planning Commission w ill hold a public meeting Wednesday, January 8, 2020, at 6:30 PM at th e Bluffdale City Hall located at 2222 West 14400 South. Notice is furth er given th at access to this meeting by Plan ning Commissioners may be by electronic means via telephonic co nference call. The agenda forth is meeting is listed below. Please note that the meeting start time is ap proximat e and subject to change. PLANNING COMMISSION BUSINESS MEE",1,2020-01-15,"a BLUFFDALE ~~ ES T . 1 848 ~~ BLUFFDALE CITY COUNCIL LOCAL BUILDING AUTHORITY OF THE CITY OF BLUFFDALE BOARD REDEVELOPMENT AGENCY BOARD COMBINED MEETING AGENDA Wednesday, January 15, 2020 Notice is hereby given that the Bluffdale City Co uncil, LBA & RDA will hold a com bined meeting Wednesday, Ja nuary 15, 2020 at t he Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Utah scheduled to begin promptly at .6.;QO__n,.m_, o r as soon therea fter as possible. Notice is further given that access to this meeting by the Mayor and or City Council may be by electronic means via telephonic confere",2222 w 14400 s,0.214,
