year,election_type,office,district,contest,precinct,candidate,votes,suppressed
2013,municipal general,Council,At-Large,Bluffdale City Council At-Large,BLF006,Write-in,5,False
2013,municipal general,Mayor,,Bluffdale City Mayor,BLF001,DERK P. TIMOTHY,304,False
2013,municipal general,Mayor,,Bluffdale City Mayor,BLF001,Write-in,4,False
2013,municipal general,Mayor,,Bluffdale City Mayor,BLF003,DERK P. TIMOTHY,279,False
2013,municipal general,Mayor,,Bluffdale City Mayor,BLF003,Write-in,1,False
2013,municipal general,Mayor,,Bluffdale City Mayor,BLF004,DERK P. TIMOTHY,314,False
2013,municipal general,Mayor,,Bluffdale City Mayor,BLF004,Write-in,7,False
2013,municipal general,Mayor,,Bluffdale City Mayor,BLF005,DERK P. TIMOTHY,9,False
2013,municipal general,Mayor,,Bluffdale City Mayor,BLF005,Write-in,0,False
2013,municipal general,Mayor,,Bluffdale City Mayor,BLF006,DERK P. TIMOTHY,339,False
2013,municipal general,Mayor,,Bluffdale City Mayor,BLF006,Write-in,19,False
2015,municipal general,Council,At-Large,Bluffdale City Council At-Large,BLF001,KENNETH R. MCCABE,96,False
2015,municipal general,Council,At-Large,Bluffdale City Council At-Large,BLF001,JAMES L. WINGATE,187,False
2015,municipal general,Council,At-Large,Bluffdale City Council At-Large,BLF001,TY T. NIELSEN,203,False
2015,municipal general,Council,At-Large,Bluffdale City Council At-Large,BLF001,BOYD PREECE,170,False
2015,municipal general,Council,At-Large,Bluffdale City Council At-Large,BLF001,NANCY LORD,236,False
2015,municipal general,Council,At-Large,Bluffdale City Council At-Large,BLF003,KENNETH R. MCCABE,77,False
2015,municipal general,Council,At-Large,Bluffdale City Council At-Large,BLF003,JAMES L. WINGATE,173,False
2015,municipal general,Council,At-Large,Bluffdale City Council At-Large,BLF003,TY T. NIELSEN,187,False
2015,municipal general,Council,At-Large,Bluffdale City Council At-Large,BLF003,BOYD PREECE,164,False
2015,municipal general,Council,At-Large,Bluffdale City Council At-Large,BLF003,NANCY LORD,129,False
2015,municipal general,Council,At-Large,Bluffdale City Council At-Large,BLF004,KENNETH R. MCCABE,76,False
2015,municipal general,Council,At-Large,Bluffdale City Council At-Large,BLF004,JAMES L. WINGATE,205,False
2015,municipal general,Council,At-Large,Bluffdale City Council At-Large,BLF004,TY T. NIELSEN,265,False
2015,municipal general,Council,At-Large,Bluffdale City Council At-Large,BLF004,BOYD PREECE,161,False
2015,municipal general,Council,At-Large,Bluffdale City Council At-Large,BLF004,NANCY LORD,142,False
2015,municipal general,Council,At-Large,Bluffdale City Council At-Large,BLF005,KENNETH R. MCCABE,1,False
2015,municipal general,Council,At-Large,Bluffdale City Council At-Large,BLF005,JAMES L. WINGATE,3,False
2015,municipal general,Council,At-Large,Bluffdale City Council At-Large,BLF005,TY T. NIELSEN,5,False
2015,municipal general,Council,At-Large,Bluffdale City Council At-Large,BLF005,BOYD PREECE,2,False
2015,municipal general,Council,At-Large,Bluffdale City Council At-Large,BLF005,NANCY LORD,8,False
2015,municipal general,Council,At-Large,Bluffdale City Council At-Large,BLF006,KENNETH R. MCCABE,96,False
2015,municipal general,Council,At-Large,Bluffdale City Council At-Large,BLF006,JAMES L. WINGATE,463,False
2015,municipal general,Council,At-Large,Bluffdale City Council At-Large,BLF006,TY T. NIELSEN,244,False
2015,municipal general,Council,At-Large,Bluffdale City Council At-Large,BLF006,BOYD PREECE,438,False
2015,municipal general,Council,At-Large,Bluffdale City Council At-Large,BLF006,NANCY LORD,254,False
2017,municipal general,Council,At-Large,Bluffdale City Council At-Large,BLF001,WENDY W. ASTON,201,False
2017,municipal general,Council,At-Large,Bluffdale City Council At-Large,BLF001,CONNIE ROBBINS,206,False
2017,municipal general,Council,At-Large,Bluffdale City Council At-Large,BLF001,ALAN JACKSON,176,False
2017,municipal general,Council,At-Large,Bluffdale City Council At-Large,BLF001,ULISES FLYNN,41,False
2017,municipal general,Council,At-Large,Bluffdale City Council At-Large,BLF003,WENDY W. ASTON,144,False
2017,municipal general,Council,At-Large,Bluffdale City Council At-Large,BLF003,CONNIE ROBBINS,210,False
2017,municipal general,Council,At-Large,Bluffdale City Council At-Large,BLF003,ALAN JACKSON,114,False
2017,municipal general,Council,At-Large,Bluffdale City Council At-Large,BLF003,ULISES FLYNN,41,False
2017,municipal general,Council,At-Large,Bluffdale City Council At-Large,BLF004,WENDY W. ASTON,181,False
2017,municipal general,Council,At-Large,Bluffdale City Council At-Large,BLF004,CONNIE ROBBINS,117,False
2017,municipal general,Council,At-Large,Bluffdale City Council At-Large,BLF004,ALAN JACKSON,190,False
2017,municipal general,Council,At-Large,Bluffdale City Council At-Large,BLF004,ULISES FLYNN,30,False
2017,municipal general,Council,At-Large,Bluffdale City Council At-Large,BLF005,WENDY W. ASTON,1,False
2017,municipal general,Council,At-Large,Bluffdale City Council At-Large,BLF005,CONNIE ROBBINS,0,False
2017,municipal general,Council,At-Large,Bluffdale City Council At-Large,BLF005,ALAN JACKSON,1,False
2017,municipal general,Council,At-Large,Bluffdale City Council At-Large,BLF005,ULISES FLYNN,0,False
2017,municipal general,Council,At-Large,Bluffdale City Council At-Large,BLF006,WENDY W. ASTON,69,False
2017,municipal general,Council,At-Large,Bluffdale City Council At-Large,BLF006,CONNIE ROBBINS,65,False
2017,municipal general,Council,At-Large,Bluffdale City Council At-Large,BLF006,ALAN JACKSON,96,False
2017,municipal general,Council,At-Large,Bluffdale City Council At-Large,BLF006,ULISES FLYNN,160,False
2017,municipal general,Council,At-Large,Bluffdale City Council At-Large,BLF007,WENDY W. ASTON,112,False
2017,municipal general,Council,At-Large,Bluffdale City Council At-Large,BLF007,CONNIE ROBBINS,106,False
2017,municipal general,Council,At-Large,Bluffdale City Council At-Large,BLF007,ALAN JACKSON,167,False
2017,municipal general,Council,At-Large,Bluffdale City Council At-Large,BLF007,ULISES FLYNN,83,False
2017,municipal general,Council,At-Large,Bluffdale City Council At-Large (2-Year),BLF001,DAVE KALLAS,292,False
2017,municipal general,Council,At-Large,Bluffdale City Council At-Large (2-Year),BLF003,DAVE KALLAS,226,False
2017,municipal general,Council,At-Large,Bluffdale City Council At-Large (2-Year),BLF004,DAVE KALLAS,248,False
2017,municipal general,Council,At-Large,Bluffdale City Council At-Large (2-Year),BLF005,DAVE KALLAS,2,False
2017,municipal general,Council,At-Large,Bluffdale City Council At-Large (2-Year),BLF006,DAVE KALLAS,208,False
2017,municipal general,Council,At-Large,Bluffdale City Council At-Large (2-Year),BLF007,DAVE KALLAS,258,False
2017,municipal general,Mayor,,Bluffdale City Mayor,BLF001,DERK POWELL TIMOTHY,296,False
2017,municipal general,Mayor,,Bluffdale City Mayor,BLF003,DERK POWELL TIMOTHY,224,False
2017,municipal general,Mayor,,Bluffdale City Mayor,BLF004,DERK POWELL TIMOTHY,268,False
2017,municipal general,Mayor,,Bluffdale City Mayor,BLF005,DERK POWELL TIMOTHY,1,False
2017,municipal general,Mayor,,Bluffdale City Mayor,BLF006,DERK POWELL TIMOTHY,202,False
2017,municipal general,Mayor,,Bluffdale City Mayor,BLF007,DERK POWELL TIMOTHY,247,False
2017,municipal primary,Council,At-Large,Bluffdale City Council At-Large,BLF001,COURTNEY HANSEN,12,False
2017,municipal primary,Council,At-Large,Bluffdale City Council At-Large,BLF001,DAVE KALLAS,109,False
2017,municipal primary,Council,At-Large,Bluffdale City Council At-Large,BLF001,CARSON L. MITCHELL,9,False
2017,municipal primary,Council,At-Large,Bluffdale City Council At-Large,BLF001,NANCY LORD,137,False
2017,municipal primary,Council,At-Large,Bluffdale City Council At-Large,BLF003,COURTNEY HANSEN,19,False
2017,municipal primary,Council,At-Large,Bluffdale City Council At-Large,BLF003,DAVE KALLAS,64,False
2017,municipal primary,Council,At-Large,Bluffdale City Council At-Large,BLF003,CARSON L. MITCHELL,19,False
2017,municipal primary,Council,At-Large,Bluffdale City Council At-Large,BLF003,NANCY LORD,66,False
2017,municipal primary,Council,At-Large,Bluffdale City Council At-Large,BLF004,COURTNEY HANSEN,11,False
2017,municipal primary,Council,At-Large,Bluffdale City Council At-Large,BLF004,DAVE KALLAS,78,False
2017,municipal primary,Council,At-Large,Bluffdale City Council At-Large,BLF004,CARSON L. MITCHELL,5,False
2017,municipal primary,Council,At-Large,Bluffdale City Council At-Large,BLF004,NANCY LORD,46,False
2017,municipal primary,Council,At-Large,Bluffdale City Council At-Large,BLF005,COURTNEY HANSEN,0,False
2017,municipal primary,Council,At-Large,Bluffdale City Council At-Large,BLF005,DAVE KALLAS,1,False
2017,municipal primary,Council,At-Large,Bluffdale City Council At-Large,BLF005,CARSON L. MITCHELL,0,False
2017,municipal primary,Council,At-Large,Bluffdale City Council At-Large,BLF005,NANCY LORD,0,False
2017,municipal primary,Council,At-Large,Bluffdale City Council At-Large,BLF006,COURTNEY HANSEN,12,False
2017,municipal primary,Council,At-Large,Bluffdale City Council At-Large,BLF006,DAVE KALLAS,104,False
2017,municipal primary,Council,At-Large,Bluffdale City Council At-Large,BLF006,CARSON L. MITCHELL,66,False
2017,municipal primary,Council,At-Large,Bluffdale City Council At-Large,BLF006,NANCY LORD,14,False
2017,municipal primary,Council,At-Large,Bluffdale City Council At-Large,BLF007,COURTNEY HANSEN,8,False
2017,municipal primary,Council,At-Large,Bluffdale City Council At-Large,BLF007,DAVE KALLAS,197,False
2017,municipal primary,Council,At-Large,Bluffdale City Council At-Large,BLF007,CARSON L. MITCHELL,12,False
2017,municipal primary,Council,At-Large,Bluffdale City Council At-Large,BLF007,NANCY LORD,29,False
2019,municipal general,Council,At-Large,Bluffdale City Council At-Large,BLF001,DAVE KALLAS,219,False
2019,municipal general,Council,At-Large,Bluffdale City Council At-Large,BLF001,JEFF GASTON,199,False
2019,municipal general,Council,At-Large,Bluffdale City Council At-Large,BLF001,MARK R. HALES,179,False
2019,municipal general,Council,At-Large,Bluffdale City Council At-Large,BLF001,BOYD A. PREECE,108,False
2019,municipal general,Council,At-Large,Bluffdale City Council At-Large,BLF001,TY T. NIELSEN,184,False
2019,municipal general,Council,At-Large,Bluffdale City Council At-Large,BLF002,DAVE KALLAS,157,False
2019,municipal general,Council,At-Large,Bluffdale City Council At-Large,BLF002,JEFF GASTON,208,False
2019,municipal general,Council,At-Large,Bluffdale City Council At-Large,BLF002,MARK R. HALES,145,False
2019,municipal general,Council,At-Large,Bluffdale City Council At-Large,BLF002,BOYD A. PREECE,151,False
2019,municipal general,Council,At-Large,Bluffdale City Council At-Large,BLF002,TY T. NIELSEN,49,False
2019,municipal general,Council,At-Large,Bluffdale City Council At-Large,BLF003,DAVE KALLAS,95,False
2019,municipal general,Council,At-Large,Bluffdale City Council At-Large,BLF003,JEFF GASTON,135,False
2019,municipal general,Council,At-Large,Bluffdale City Council At-Large,BLF003,MARK R. HALES,148,False
2019,municipal general,Council,At-Large,Bluffdale City Council At-Large,BLF003,BOYD A. PREECE,80,False
2019,municipal general,Council,At-Large,Bluffdale City Council At-Large,BLF003,TY T. NIELSEN,63,False
2019,municipal general,Council,At-Large,Bluffdale City Council At-Large,BLF004,DAVE KALLAS,246,False
2019,municipal general,Council,At-Large,Bluffdale City Council At-Large,BLF004,JEFF GASTON,139,False
2019,municipal general,Council,At-Large,Bluffdale City Council At-Large,BLF004,MARK R. HALES,180,False
2019,municipal general,Council,At-Large,Bluffdale City Council At-Large,BLF004,BOYD A. PREECE,157,False
2019,municipal general,Council,At-Large,Bluffdale City Council At-Large,BLF004,TY T. NIELSEN,343,False
2019,municipal general,Council,At-Large,Bluffdale City Council At-Large,BLF005,DAVE KALLAS,6,False
2019,municipal general,Council,At-Large,Bluffdale City Council At-Large,BLF005,JEFF GASTON,3,False
2019,municipal general,Council,At-Large,Bluffdale City Council At-Large,BLF005,MARK R. HALES,5,False
2019,municipal general,Council,At-Large,Bluffdale City Council At-Large,BLF005,BOYD A. PREECE,2,False
2019,municipal general,Council,At-Large,Bluffdale City Council At-Large,BLF005,TY T. NIELSEN,6,False
2019,municipal general,Council,At-Large,Bluffdale City Council At-Large,BLF006,DAVE KALLAS,142,False
2019,municipal general,Council,At-Large,Bluffdale City Council At-Large,BLF006,JEFF GASTON,218,False
2019,municipal general,Council,At-Large,Bluffdale City Council At-Large,BLF006,MARK R. HALES,151,False
2019,municipal general,Council,At-Large,Bluffdale City Council At-Large,BLF006,BOYD A. PREECE,246,False
2019,municipal general,Council,At-Large,Bluffdale City Council At-Large,BLF006,TY T. NIELSEN,32,False
2019,municipal general,Council,At-Large,Bluffdale City Council At-Large,BLF007,DAVE KALLAS,255,False
2019,municipal general,Council,At-Large,Bluffdale City Council At-Large,BLF007,JEFF GASTON,152,False
2019,municipal general,Council,At-Large,Bluffdale City Council At-Large,BLF007,MARK R. HALES,236,False
2019,municipal general,Council,At-Large,Bluffdale City Council At-Large,BLF007,BOYD A. PREECE,188,False
2019,municipal general,Council,At-Large,Bluffdale City Council At-Large,BLF007,TY T. NIELSEN,150,False
2019,municipal general,Council,At-Large,Bluffdale City Council At-Large (2-Year),BLF001,TRACI CROCKETT,162,False
2019,municipal general,Council,At-Large,Bluffdale City Council At-Large (2-Year),BLF001,WARREN L. JAMES,202,False
2019,municipal general,Council,At-Large,Bluffdale City Council At-Large (2-Year),BLF002,TRACI CROCKETT,236,False
2019,municipal general,Council,At-Large,Bluffdale City Council At-Large (2-Year),BLF002,WARREN L. JAMES,62,False
2019,municipal general,Council,At-Large,Bluffdale City Council At-Large (2-Year),BLF003,TRACI CROCKETT,138,False
2019,municipal general,Council,At-Large,Bluffdale City Council At-Large (2-Year),BLF003,WARREN L. JAMES,95,False
2019,municipal general,Council,At-Large,Bluffdale City Council At-Large (2-Year),BLF004,TRACI CROCKETT,159,False
2019,municipal general,Council,At-Large,Bluffdale City Council At-Large (2-Year),BLF004,WARREN L. JAMES,280,False
2019,municipal general,Council,At-Large,Bluffdale City Council At-Large (2-Year),BLF005,TRACI CROCKETT,1,False
2019,municipal general,Council,At-Large,Bluffdale City Council At-Large (2-Year),BLF005,WARREN L. JAMES,8,False
2019,municipal general,Council,At-Large,Bluffdale City Council At-Large (2-Year),BLF006,TRACI CROCKETT,226,False
2019,municipal general,Council,At-Large,Bluffdale City Council At-Large (2-Year),BLF006,WARREN L. JAMES,79,False
2019,municipal general,Council,At-Large,Bluffdale City Council At-Large (2-Year),BLF007,TRACI CROCKETT,218,False
2019,municipal general,Council,At-Large,Bluffdale City Council At-Large (2-Year),BLF007,WARREN L. JAMES,181,False
2019,municipal primary,Council,At-Large,Bluffdale City Council At-Large,BLF001,DAVE KALLAS,168,False
2019,municipal primary,Council,At-Large,Bluffdale City Council At-Large,BLF001,BOYD A. PREECE,83,False
2019,municipal primary,Council,At-Large,Bluffdale City Council At-Large,BLF001,JEFF GASTON,124,False
2019,municipal primary,Council,At-Large,Bluffdale City Council At-Large,BLF001,TY T. NIELSEN,137,False
2019,municipal primary,Council,At-Large,Bluffdale City Council At-Large,BLF001,MARK R. HALES,61,False
2019,municipal primary,Council,At-Large,Bluffdale City Council At-Large,BLF001,JON R. HANSEN,96,False
2019,municipal primary,Council,At-Large,Bluffdale City Council At-Large,BLF001,BLAIN DIETRICH,59,False
2019,municipal primary,Council,At-Large,Bluffdale City Council At-Large,BLF001,JARED KNOWLTON,32,False
2019,municipal primary,Council,At-Large,Bluffdale City Council At-Large,BLF002,DAVE KALLAS,136,False
2019,municipal primary,Council,At-Large,Bluffdale City Council At-Large,BLF002,BOYD A. PREECE,103,False
2019,municipal primary,Council,At-Large,Bluffdale City Council At-Large,BLF002,JEFF GASTON,133,False
2019,municipal primary,Council,At-Large,Bluffdale City Council At-Large,BLF002,TY T. NIELSEN,42,False
2019,municipal primary,Council,At-Large,Bluffdale City Council At-Large,BLF002,MARK R. HALES,70,False
2019,municipal primary,Council,At-Large,Bluffdale City Council At-Large,BLF002,JON R. HANSEN,42,False
2019,municipal primary,Council,At-Large,Bluffdale City Council At-Large,BLF002,BLAIN DIETRICH,42,False
2019,municipal primary,Council,At-Large,Bluffdale City Council At-Large,BLF002,JARED KNOWLTON,24,False
2019,municipal primary,Council,At-Large,Bluffdale City Council At-Large,BLF003,DAVE KALLAS,67,False
2019,municipal primary,Council,At-Large,Bluffdale City Council At-Large,BLF003,BOYD A. PREECE,57,False
2019,municipal primary,Council,At-Large,Bluffdale City Council At-Large,BLF003,JEFF GASTON,42,False
2019,municipal primary,Council,At-Large,Bluffdale City Council At-Large,BLF003,TY T. NIELSEN,60,False
2019,municipal primary,Council,At-Large,Bluffdale City Council At-Large,BLF003,MARK R. HALES,54,False
2019,municipal primary,Council,At-Large,Bluffdale City Council At-Large,BLF003,JON R. HANSEN,44,False
2019,municipal primary,Council,At-Large,Bluffdale City Council At-Large,BLF003,BLAIN DIETRICH,43,False
2019,municipal primary,Council,At-Large,Bluffdale City Council At-Large,BLF003,JARED KNOWLTON,34,False
2019,municipal primary,Council,At-Large,Bluffdale City Council At-Large,BLF004,DAVE KALLAS,164,False
2019,municipal primary,Council,At-Large,Bluffdale City Council At-Large,BLF004,BOYD A. PREECE,64,False
2019,municipal primary,Council,At-Large,Bluffdale City Council At-Large,BLF004,JEFF GASTON,78,False
2019,municipal primary,Council,At-Large,Bluffdale City Council At-Large,BLF004,TY T. NIELSEN,221,False
2019,municipal primary,Council,At-Large,Bluffdale City Council At-Large,BLF004,MARK R. HALES,57,False
2019,municipal primary,Council,At-Large,Bluffdale City Council At-Large,BLF004,JON R. HANSEN,86,False
2019,municipal primary,Council,At-Large,Bluffdale City Council At-Large,BLF004,BLAIN DIETRICH,108,False
2019,municipal primary,Council,At-Large,Bluffdale City Council At-Large,BLF004,JARED KNOWLTON,49,False
2019,municipal primary,Council,At-Large,Bluffdale City Council At-Large,BLF005,DAVE KALLAS,2,False
2019,municipal primary,Council,At-Large,Bluffdale City Council At-Large,BLF005,BOYD A. PREECE,2,False
2019,municipal primary,Council,At-Large,Bluffdale City Council At-Large,BLF005,JEFF GASTON,0,False
2019,municipal primary,Council,At-Large,Bluffdale City Council At-Large,BLF005,TY T. NIELSEN,1,False
2019,municipal primary,Council,At-Large,Bluffdale City Council At-Large,BLF005,MARK R. HALES,1,False
2019,municipal primary,Council,At-Large,Bluffdale City Council At-Large,BLF005,JON R. HANSEN,3,False
2019,municipal primary,Council,At-Large,Bluffdale City Council At-Large,BLF005,BLAIN DIETRICH,3,False
2019,municipal primary,Council,At-Large,Bluffdale City Council At-Large,BLF005,JARED KNOWLTON,2,False
2019,municipal primary,Council,At-Large,Bluffdale City Council At-Large,BLF006,DAVE KALLAS,105,False
2019,municipal primary,Council,At-Large,Bluffdale City Council At-Large,BLF006,BOYD A. PREECE,217,False
2019,municipal primary,Council,At-Large,Bluffdale City Council At-Large,BLF006,JEFF GASTON,160,False
2019,municipal primary,Council,At-Large,Bluffdale City Council At-Large,BLF006,TY T. NIELSEN,26,False
2019,municipal primary,Council,At-Large,Bluffdale City Council At-Large,BLF006,MARK R. HALES,88,False
2019,municipal primary,Council,At-Large,Bluffdale City Council At-Large,BLF006,JON R. HANSEN,39,False
2019,municipal primary,Council,At-Large,Bluffdale City Council At-Large,BLF006,BLAIN DIETRICH,14,False
2019,municipal primary,Council,At-Large,Bluffdale City Council At-Large,BLF006,JARED KNOWLTON,16,False
2019,municipal primary,Council,At-Large,Bluffdale City Council At-Large,BLF007,DAVE KALLAS,213,False
2019,municipal primary,Council,At-Large,Bluffdale City Council At-Large,BLF007,BOYD A. PREECE,119,False
2019,municipal primary,Council,At-Large,Bluffdale City Council At-Large,BLF007,JEFF GASTON,81,False
2019,municipal primary,Council,At-Large,Bluffdale City Council At-Large,BLF007,TY T. NIELSEN,94,False
2019,municipal primary,Council,At-Large,Bluffdale City Council At-Large,BLF007,MARK R. HALES,181,False
2019,municipal primary,Council,At-Large,Bluffdale City Council At-Large,BLF007,JON R. HANSEN,43,False
2019,municipal primary,Council,At-Large,Bluffdale City Council At-Large,BLF007,BLAIN DIETRICH,66,False
2019,municipal primary,Council,At-Large,Bluffdale City Council At-Large,BLF007,JARED KNOWLTON,36,False
2019,municipal primary,Council,At-Large,Bluffdale City Council At-Large (2-Year),BLF001,TRACI CROCKETT,61,False
2019,municipal primary,Council,At-Large,Bluffdale City Council At-Large (2-Year),BLF001,WARREN L. JAMES,86,False
2019,municipal primary,Council,At-Large,Bluffdale City Council At-Large (2-Year),BLF001,MICHELLE A. LOVE-DAY,41,False
2019,municipal primary,Council,At-Large,Bluffdale City Council At-Large (2-Year),BLF001,ULISES FLYNN,33,False
2019,municipal primary,Council,At-Large,Bluffdale City Council At-Large (2-Year),BLF001,STEVE WALSTON,54,False
2019,municipal primary,Council,At-Large,Bluffdale City Council At-Large (2-Year),BLF002,TRACI CROCKETT,110,False
2019,municipal primary,Council,At-Large,Bluffdale City Council At-Large (2-Year),BLF002,WARREN L. JAMES,17,False
2019,municipal primary,Council,At-Large,Bluffdale City Council At-Large (2-Year),BLF002,MICHELLE A. LOVE-DAY,61,False
2019,municipal primary,Council,At-Large,Bluffdale City Council At-Large (2-Year),BLF002,ULISES FLYNN,37,False
2019,municipal primary,Council,At-Large,Bluffdale City Council At-Large (2-Year),BLF002,STEVE WALSTON,8,False
2019,municipal primary,Council,At-Large,Bluffdale City Council At-Large (2-Year),BLF003,TRACI CROCKETT,75,False
2019,municipal primary,Council,At-Large,Bluffdale City Council At-Large (2-Year),BLF003,WARREN L. JAMES,33,False
2019,municipal primary,Council,At-Large,Bluffdale City Council At-Large (2-Year),BLF003,MICHELLE A. LOVE-DAY,33,False
2019,municipal primary,Council,At-Large,Bluffdale City Council At-Large (2-Year),BLF003,ULISES FLYNN,9,False
2019,municipal primary,Council,At-Large,Bluffdale City Council At-Large (2-Year),BLF003,STEVE WALSTON,12,False
2019,municipal primary,Council,At-Large,Bluffdale City Council At-Large (2-Year),BLF004,TRACI CROCKETT,79,False
2019,municipal primary,Council,At-Large,Bluffdale City Council At-Large (2-Year),BLF004,WARREN L. JAMES,187,False
2019,municipal primary,Council,At-Large,Bluffdale City Council At-Large (2-Year),BLF004,MICHELLE A. LOVE-DAY,31,False
2019,municipal primary,Council,At-Large,Bluffdale City Council At-Large (2-Year),BLF004,ULISES FLYNN,9,False
2019,municipal primary,Council,At-Large,Bluffdale City Council At-Large (2-Year),BLF004,STEVE WALSTON,14,False
2019,municipal primary,Council,At-Large,Bluffdale City Council At-Large (2-Year),BLF005,TRACI CROCKETT,2,False
2019,municipal primary,Council,At-Large,Bluffdale City Council At-Large (2-Year),BLF005,WARREN L. JAMES,0,False
2019,municipal primary,Council,At-Large,Bluffdale City Council At-Large (2-Year),BLF005,MICHELLE A. LOVE-DAY,1,False
2019,municipal primary,Council,At-Large,Bluffdale City Council At-Large (2-Year),BLF005,ULISES FLYNN,0,False
2019,municipal primary,Council,At-Large,Bluffdale City Council At-Large (2-Year),BLF005,STEVE WALSTON,2,False
2019,municipal primary,Council,At-Large,Bluffdale City Council At-Large (2-Year),BLF006,TRACI CROCKETT,53,False
2019,municipal primary,Council,At-Large,Bluffdale City Council At-Large (2-Year),BLF006,WARREN L. JAMES,12,False
2019,municipal primary,Council,At-Large,Bluffdale City Council At-Large (2-Year),BLF006,MICHELLE A. LOVE-DAY,50,False
2019,municipal primary,Council,At-Large,Bluffdale City Council At-Large (2-Year),BLF006,ULISES FLYNN,146,False
2019,municipal primary,Council,At-Large,Bluffdale City Council At-Large (2-Year),BLF006,STEVE WALSTON,6,False
2019,municipal primary,Council,At-Large,Bluffdale City Council At-Large (2-Year),BLF007,TRACI CROCKETT,72,False
2019,municipal primary,Council,At-Large,Bluffdale City Council At-Large (2-Year),BLF007,WARREN L. JAMES,67,False
2019,municipal primary,Council,At-Large,Bluffdale City Council At-Large (2-Year),BLF007,MICHELLE A. LOVE-DAY,169,False
2019,municipal primary,Council,At-Large,Bluffdale City Council At-Large (2-Year),BLF007,ULISES FLYNN,10,False
2019,municipal primary,Council,At-Large,Bluffdale City Council At-Large (2-Year),BLF007,STEVE WALSTON,8,False
2021,municipal general,Council,At-Large,Bluffdale City Council At-Large,BLF001,BLAIN DIETRICH,65,False
2021,municipal general,Council,At-Large,Bluffdale City Council At-Large,BLF001,WENDY W. ASTON,213,False
2021,municipal general,Council,At-Large,Bluffdale City Council At-Large,BLF001,CONNIE ROBBINS,149,False
2021,municipal general,Council,At-Large,Bluffdale City Council At-Large,BLF001,TAMMY L. RASMUSSEN,43,False
2021,municipal general,Council,At-Large,Bluffdale City Council At-Large,BLF001,TRACI CROCKETT,179,False
2021,municipal general,Council,At-Large,Bluffdale City Council At-Large,BLF002,BLAIN DIETRICH,31,False
2021,municipal general,Council,At-Large,Bluffdale City Council At-Large,BLF002,WENDY W. ASTON,77,False
2021,municipal general,Council,At-Large,Bluffdale City Council At-Large,BLF002,CONNIE ROBBINS,55,False
2021,municipal general,Council,At-Large,Bluffdale City Council At-Large,BLF002,TAMMY L. RASMUSSEN,38,False
2021,municipal general,Council,At-Large,Bluffdale City Council At-Large,BLF002,TRACI CROCKETT,248,False
2021,municipal general,Council,At-Large,Bluffdale City Council At-Large,BLF003,BLAIN DIETRICH,22,False
2021,municipal general,Council,At-Large,Bluffdale City Council At-Large,BLF003,WENDY W. ASTON,95,False
2021,municipal general,Council,At-Large,Bluffdale City Council At-Large,BLF003,CONNIE ROBBINS,69,False
2021,municipal general,Council,At-Large,Bluffdale City Council At-Large,BLF003,TAMMY L. RASMUSSEN,87,False
2021,municipal general,Council,At-Large,Bluffdale City Council At-Large,BLF003,TRACI CROCKETT,119,False
2021,municipal general,Council,At-Large,Bluffdale City Council At-Large,BLF004,BLAIN DIETRICH,59,False
2021,municipal general,Council,At-Large,Bluffdale City Council At-Large,BLF004,WENDY W. ASTON,225,False
2021,municipal general,Council,At-Large,Bluffdale City Council At-Large,BLF004,CONNIE ROBBINS,218,False
2021,municipal general,Council,At-Large,Bluffdale City Council At-Large,BLF004,TAMMY L. RASMUSSEN,19,False
2021,municipal general,Council,At-Large,Bluffdale City Council At-Large,BLF004,TRACI CROCKETT,117,False
2021,municipal general,Council,At-Large,Bluffdale City Council At-Large,BLF005,BLAIN DIETRICH,3,False
2021,municipal general,Council,At-Large,Bluffdale City Council At-Large,BLF005,WENDY W. ASTON,3,False
2021,municipal general,Council,At-Large,Bluffdale City Council At-Large,BLF005,CONNIE ROBBINS,1,False
2021,municipal general,Council,At-Large,Bluffdale City Council At-Large,BLF005,TAMMY L. RASMUSSEN,9,False
2021,municipal general,Council,At-Large,Bluffdale City Council At-Large,BLF005,TRACI CROCKETT,1,False
2021,municipal general,Council,At-Large,Bluffdale City Council At-Large,BLF006,BLAIN DIETRICH,34,False
2021,municipal general,Council,At-Large,Bluffdale City Council At-Large,BLF006,WENDY W. ASTON,76,False
2021,municipal general,Council,At-Large,Bluffdale City Council At-Large,BLF006,CONNIE ROBBINS,68,False
2021,municipal general,Council,At-Large,Bluffdale City Council At-Large,BLF006,TAMMY L. RASMUSSEN,29,False
2021,municipal general,Council,At-Large,Bluffdale City Council At-Large,BLF006,TRACI CROCKETT,216,False
2021,municipal general,Council,At-Large,Bluffdale City Council At-Large,BLF007,BLAIN DIETRICH,64,False
2021,municipal general,Council,At-Large,Bluffdale City Council At-Large,BLF007,WENDY W. ASTON,144,False
2021,municipal general,Council,At-Large,Bluffdale City Council At-Large,BLF007,CONNIE ROBBINS,149,False
2021,municipal general,Council,At-Large,Bluffdale City Council At-Large,BLF007,TAMMY L. RASMUSSEN,45,False
2021,municipal general,Council,At-Large,Bluffdale City Council At-Large,BLF007,TRACI CROCKETT,218,False
2021,municipal general,Mayor,,Bluffdale City Mayor,BLF001,JOHN ROBERTS,172,False
2021,municipal general,Mayor,,Bluffdale City Mayor,BLF001,NATALIE HALL,502,False
