doc_type,ordinance_no,adoption_date,title,land_use,book_type,jurisdiction,recodified_date,recodified_ord,n_sections,latest_amendment,source_book,n_amendments,motion_id,match_confidence,path,text_path,format,source_url,doc_class,fetch_status,sha256,text_chars,notes
adopted_ordinance,2008-21,2008-07-26,Housekeeping Update,yes,,,,,,,Land Use Ordinance,17,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2008-23,2008-09-10,Updated Large Public Assemblies,yes,,,,,,,Land Use Ordinance,1,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2008-24,2008-09-10,Updated Corn Maze,yes,,,,,,,Land Use Ordinance,1,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2008-29,2009-02-01,Housekeeping Update,yes,,,,,,,Land Use Ordinance,1,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2008-31,2009-01-10,Deleted Mobile Home Parks; Updated PF-Public Facilities Zone; Updated Water & Sewage Treatment Plants,yes,,,,,,,Land Use Ordinance,10,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2008-34,2009-01-10,Housekeeping Update; Updated Intent and Location; Updated Standards; Updated Zoning Map Changes,yes,,,,,,,Land Use Ordinance,4,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2009-02,2009-02-23,Updated Windmills,yes,,,,,,,Land Use Ordinance,1,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2009-08,2009-04-11,Housekeeping Update; Updated A-40 Zone; Updated HS-1 Zone; Updated Large-scale Developments; Updated Manufactured Homes; Updated NC-1 Zone; Updated Powers of the Board; Updated Setbacks from streets; Updated Temporary Uses; Updated Yards to be Unobstructed; Updated Zone Established,yes,,,,,,,Land Use Ordinance,15,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2009-10,2009-05-04,Update PC Zone; Updated PC Zone,yes,,,,,,,Land Use Ordinance,2,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2009-12,2009-05-04,Housekeeping Update; Updated Large-scale Developments,yes,,,,,,,Land Use Ordinance,2,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2009-16,2009-05-22,Housekeeping Update; Updated Buffer Area,yes,,,,,,,Land Use Ordinance,2,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2009-17,2009-06-12,Housekeeping Update; Updated Nonconforming Uses,yes,,,,,,,Land Use Ordinance,2,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2009-20,2009-07-27,Housekeeping Update; Updated Mountain Home Developments,yes,,,,,,,Land Use Ordinance,2,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2009-21,2009-07-27,Updated Public Street Requirements,yes,,,,,,,Land Use Ordinance,1,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2009-25,2009-08-28,Updated Access and Street System,yes,,,,,,,Land Use Ordinance,2,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2009-26,2009-08-28,Updated Schools,yes,,,,,,,Land Use Ordinance,2,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2009-29,2009-09-10,Updated Fill and Grading,yes,,,,,,,Land Use Ordinance,1,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2009-32,2009-10-11,Updated Care and Keeping of Livestock,yes,,,,,,,Land Use Ordinance,3,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2009-33,2009-10-11,"Housekeeping Update; Updated Hunting Preserve, Livestock, Seasonal Sales and Transmission Facility",yes,,,,,,,Land Use Ordinance,2,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2009-34,2009-10-11,Housekeeping Update,yes,,,,,,,Land Use Ordinance,1,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2009-39,2009-11-16,Updated Site Plan Review,yes,,,,,,,Land Use Ordinance,1,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2009-40,2010-01-14,Updated Migrant Ag Worker Housing; Updated MigrantAg Worker Housing,yes,,,,,,,Land Use Ordinance,2,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2010-6,2010-04-19,Housekeeping Update,yes,,,,,,,Land Use Ordinance,21,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2010-7,2010-05-28,Updated Residential Treatment Center,yes,,,,,,,Land Use Ordinance,7,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2010-8,2010-05-28,Updated Temporary Construction Yards,yes,,,,,,,Land Use Ordinance,1,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2010-14,2010-07-23,Housekeeping Update; Updated Boarding Schools; Updated Legislative Intent; Updated Water System Storage,yes,,,,,,,Land Use Ordinance,11,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2010-15,2010-07-23,Updated Motion Picture Locations,yes,,,,,,,Land Use Ordinance,1,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2010-18,2010-09-11,Updated Dude Ranch and Reception Center,yes,,,,,,,Land Use Ordinance,4,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2010-22,2010-11-08,Updated Kennel Requirements,yes,,,,,,,Land Use Ordinance,5,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2010-23,2010-11-08,Updated Roping and Riding Arenas,yes,,,,,,,Land Use Ordinance,4,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2010-24,2010-11-08,Updated Bonding for Large Scale Developments,yes,,,,,,,Land Use Ordinance,1,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2010-27,2010-12-17,(2) Updated error located in original ordinance; Updated Composting Operations,yes,,,,,,,Land Use Ordinance,2,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,2 distinct amendment dates cited; earliest used
adopted_ordinance,2010-30,2010-12-03,Housekeeping Update,yes,,,,,,,Land Use Ordinance,1,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2010-31,2010-12-17,Housekeeping Update,yes,,,,,,,Land Use Ordinance,1,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2010-32,2010-12-25,Updated Caretaker Manufactured Home; Updated Minimum Lot Area; Updated Nonresidential Subdivisions; Updated TDR Zones,yes,,,,,,,Land Use Ordinance,7,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2011-5,2011-03-18,Housekeeping Update,yes,,,,,,,Land Use Ordinance,1,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2011-9,2011-04-19,Updated Large-scale Developments,yes,,,,,,,Land Use Ordinance,1,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2011-10,2011-04-19,Updated Checklist and Impact Statements,yes,,,,,,,Land Use Ordinance,5,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2011-12,2011-04-26,Updated Frontage for Mining Operation,yes,,,,,,,Land Use Ordinance,1,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2011-13,2011-05-03,Updated Structures for Overnight Stays,yes,,,,,,,Land Use Ordinance,1,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2011-14,2011-05-03,Updated PUD and Manufactured Home Park,yes,,,,,,,Land Use Ordinance,2,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2011-17,2011-06-11,Updated PUD's,yes,,,,,,,Land Use Ordinance,3,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2011-18,2011-06-11,Updated Side and Rear Setbacks,yes,,,,,,,Land Use Ordinance,1,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2011-26,2011-07-25,Updated Sign Separation,yes,,,,,,,Land Use Ordinance,1,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2011-29,2011-08-23,Updated Exception to Maximum Height,yes,,,,,,,Land Use Ordinance,5,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2011-31,2011-08-23,Updated Home Occupation,yes,,,,,,,Land Use Ordinance,1,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2011-34,2011-10-18,Housekeeping Update,yes,,,,,,,Land Use Ordinance,1,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2011-37,2011-10-18,Updated Accessory Ski Lifts,yes,,,,,,,Land Use Ordinance,1,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2011-39,2012-01-24,Updated Residential Treatment Center; Updated Seasonal Sales & Services,yes,,,,,,,Land Use Ordinance,4,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2011-40,2012-01-24,Updated Motor Vehicle Access; Updated Setbacks,yes,,,,,,,Land Use Ordinance,2,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2012-3,2012-02-03,Housekeeping Update,yes,,,,,,,Land Use Ordinance,2,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2012-4,2012-02-13,Updated Water Test & Road Improvement,yes,,,,,,,Land Use Ordinance,1,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2012-5,2012-03-31,Updated Committee Member and Lots,yes,,,,,,,Land Use Ordinance,1,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2012-7,2012-04-22,Housekeeping Update,yes,,,,,,,Land Use Ordinance,1,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2012-10,2012-04-22,Updated Zone and Landscape Parks,yes,,,,,,,Land Use Ordinance,1,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2012-13,2012-04-22,Updated Sign and Requirements of Signs,yes,,,,,,,Land Use Ordinance,2,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2012-15,2012-06-05,Deleted Sleeping Apartment; Housekeeping Update; Updated Hotel,yes,,,,,,,Land Use Ordinance,5,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2012-16,2012-06-05,Updated Setback Requirements of Ag Structures,yes,,,,,,,Land Use Ordinance,1,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2012-17,2012-06-09,Updated Water System,yes,,,,,,,Land Use Ordinance,1,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2012-18,2012-06-09,Updated Lot and Subdivision,yes,,,,,,,Land Use Ordinance,1,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2012-20,2012-07-20,Housekeeping Update,yes,,,,,,,Land Use Ordinance,1,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2012-21,2012-07-30,Housekeeping Update,yes,,,,,,,Land Use Ordinance,1,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2012-23,2012-08-05,Updated Engineering Drawings and Documentation,yes,,,,,,,Land Use Ordinance,1,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2012-25,2012-09-28,Updated Auxiliary Parking; Updated Product Stands,yes,,,,,,,Land Use Ordinance,3,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2012-30,2012-10-31,Updated Facilites Owned by Governmental Agency,yes,,,,,,,Land Use Ordinance,1,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2012-34,2013-01-03,Updated Division of Land,yes,,,,,,,Land Use Ordinance,1,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2013-1,2013-01-26,Updated Zoning Lot,yes,,,,,,,Land Use Ordinance,1,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2013-4,2013-06-28,Updated County Engineer & Zoning Admin,yes,,,,,,,Land Use Ordinance,1,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2013-6,2013-08-08,Updated Haul Roads,yes,,,,,,,Land Use Ordinance,1,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2013-7,2013-08-08,Updated Open Space Added Common Area Requirements,yes,,,,,,,Land Use Ordinance,2,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2013-8,2013-08-08,"Updated Sidewalks, Curbs and Gutters",yes,,,,,,,Land Use Ordinance,1,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2013-9,2013-08-14,Updated Improvements and Bonding,yes,,,,,,,Land Use Ordinance,1,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2013-11,2014-02-01,Housekeeping Update,yes,,,,,,,Land Use Ordinance,1,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2014-1,2014-02-21,Updated Residential Treatment Center,yes,,,,,,,Land Use Ordinance,1,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2014-3,2014-04-30,Housekeeping Update; Updated Notification Requirements,yes,,,,,,,Land Use Ordinance,2,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2014-5,2014-07-16,Housekeeping Update,yes,,,,,,,Land Use Ordinance,1,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2014-7,2014-08-13,Housekeeping Update; Updated Parking and Sidewalks; Updated Parking and reasonable accommodations; Updated Residential Treatment Center and Residential Facility,yes,,,,,,,Land Use Ordinance,10,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2014-11,2014-12-13,Updated Amendments to the Zoning Map,yes,,,,,,,Land Use Ordinance,1,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2014-17,2015-01-13,Updated Veterinary Facilites,yes,,,,,,,Land Use Ordinance,3,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2014-18,2015-01-27,Updated Approval of Water and Sewage,yes,,,,,,,Land Use Ordinance,6,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2015-3,2015-03-25,Updated the Continuation,yes,,,,,,,Land Use Ordinance,1,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2015-6,2015-03-25,Updated Kennels,yes,,,,,,,Land Use Ordinance,2,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2015-8,2015-04-11,Updated Relocation of Existing Utility Poles,yes,,,,,,,Land Use Ordinance,1,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2015-9,2015-04-11,Updated Nonconforming Plats,yes,,,,,,,Land Use Ordinance,1,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2015-13,2015-05-30,Updated Subdivisions,yes,,,,,,,Land Use Ordinance,1,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2015-16,2015-06-18,Updated Bond Amount; Updated Bonds,yes,,,,,,,Land Use Ordinance,2,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2015-18,2015-08-20,"Updated Corn Maze, Haunted House or Outside Haunted Event",yes,,,,,,,Land Use Ordinance,1,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2015-24,2015-10-15,"Updated Avalanche Hazard Mitigation; Updated Avalanche, Critical Facilites, Runout Zone and Starting Zone",yes,,,,,,,Land Use Ordinance,2,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2015-25,2015-12-03,Updated Greenhouses and Agricultural Structures,yes,,,,,,,Land Use Ordinance,1,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2015-26,2015-12-15,Updated Maps Adopted by Reference,yes,,,,,,,Land Use Ordinance,1,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2015-27,2015-12-31,Updated Warranty Bond Requirements,yes,,,,,,,Land Use Ordinance,1,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2015-28,2015-12-31,Updated Water System Requirements,yes,,,,,,,Land Use Ordinance,1,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2016-2,2016-03-08,Updated Frontage on Class B Road,yes,,,,,,,Land Use Ordinance,1,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2016-3,2016-02-20,Updated Agricultural Building,yes,,,,,,,Land Use Ordinance,1,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2016-4,2016-02-20,Updated Requirements for Planned Subdivisions,yes,,,,,,,Land Use Ordinance,1,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2016-10,2016-04-05,Updated Requirements for Planned Subdivisions,yes,,,,,,,Land Use Ordinance,1,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2016-15,2016-05-25,Updated Temporary Commercial Filming,yes,,,,,,,Land Use Ordinance,1,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2016-17,2016-10-15,Updated BOA Procedure and Hearing for Clarification; Updated Public Hearing and Meeting,yes,,,,,,,Land Use Ordinance,2,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2016-19,2016-07-14,Updated Street System of Planned Subdivision,yes,,,,,,,Land Use Ordinance,1,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2016-22,2016-09-15,Updated Plat Amendments and Lot Line Adjustments,yes,,,,,,,Land Use Ordinance,1,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2016-25,2016-10-15,Updated Cemetery and Admin Office as permitted uses; Updated Permitted Uses,yes,,,,,,,Land Use Ordinance,2,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2017-1,2017-01-31,Housekeeping Update,yes,,,,,,,Land Use Ordinance,1,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2017-5,2017-06-22,Housekeeping Update; Updated Development Approval; Updated Land Use; Updated Notification Requirements; Updated Subdivisions,yes,,,,,,,Land Use Ordinance,8,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2017-6,2017-06-22,Updated Plat Amendments,yes,,,,,,,Land Use Ordinance,1,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2017-8,2017-07-13,Updated Exemption,yes,,,,,,,Land Use Ordinance,1,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2017-11,2017-08-02,Updated Agricultural; Updated Agricultural Building; Updated Exceptions; Updated Home Occupation,yes,,,,,,,Land Use Ordinance,7,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2017-13,2017-09-22,Updated Water System Requirements,yes,,,,,,,Land Use Ordinance,1,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2017-17,2017-09-22,Updated Setback and Noxious Weed Requirements,yes,,,,,,,Land Use Ordinance,4,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2017-19,2017-09-22,Updated Application Requrements,yes,,,,,,,Land Use Ordinance,3,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2017-20,2017-09-22,Updated Setbacks,yes,,,,,,,Land Use Ordinance,1,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2017-22,2017-11-25,Updated Agriculture Productions and Storm Water; Updated Requirements,yes,,,,,,,Land Use Ordinance,2,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2017-23,2017-12-09,Updated Home Child Care; Updated Requirements for Planned Subdivision,yes,,,,,,,Land Use Ordinance,2,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2018-1,2018-01-29,Updated Water Supply Requirements,yes,,,,,,,Land Use Ordinance,1,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2018-2,2018-01-24,Housekeeping Update; Updated Critical Facilites,yes,,,,,,,Land Use Ordinance,2,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2018-3,2018-02-27,Housekeeping Update; Updated Grazing Zone,yes,,,,,,,Land Use Ordinance,2,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2018-5,2018-03-20,Updated Prohibition of a Kitchen in Residential Accessory Structure,yes,,,,,,,Land Use Ordinance,1,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2018-7,2018-04-07,Updated Operational Equipment to an Existing Dwelling,yes,,,,,,,Land Use Ordinance,1,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2018-8,2018-05-05,Updated Water Supply Requirements,yes,,,,,,,Land Use Ordinance,1,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2018-11,2018-06-27,Updated LSD Plat Requirements,yes,,,,,,,Land Use Ordinance,2,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2018-12,2018-07-06,Updated Agritourism and Temp Use,yes,,,,,,,Land Use Ordinance,2,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2018-15,2018-09-07,Updated Equine Reproduction/Rehab Facility Use,yes,,,,,,,Land Use Ordinance,5,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
