candidate,office,election_year,filing_date,reporting_period,filing_type,stated_total_contributions,stated_total_expenditures,stated_beginning_balance,stated_ending_balance,itemized_contrib_sum,itemized_expend_sum,reconciles_contrib,reconciles_expend,recon_delta_contrib,recon_delta_expend,self_funded_amount,n_contrib_rows,n_expend_rows,source_filing,document_id,extraction_confidence,notes,filing_regime
Whitesides,Council,2023,2023-01-01,,summary,250.00,280.00,,,,,,,,,0.00,0,0,raw/2023/2023_primary_Whitesides_Final_Disclosure.pdf,c7b9741f,low,unitemized ≤$50/$500 aggregate stated $250.00 (not itemized); totals-only(no itemization); totals-only(no itemization),
Jack Rubin,Mayor,2025,2025-01-01,,interim,46075.00,17192.60,,,46075.00,17192.60,True,True,0.00,0.00,0.00,123,77,"raw/2025/2025_general_Jack_Rubin_-_October_28,_2025.pdf",214d34c0,high,superseded (cumulative snapshot; cycle total = latest report),
Jack Rubin,Mayor,2025,2025-01-01,,interim,40120.00,,,,40100.00,25702.41,False,,-20.00,,0.00,96,60,"raw/2025/2025_general_Jack_Rubin_-_October_7,_2025.pdf",b231e518,low,contrib!=stated; superseded (cumulative snapshot; cycle total = latest report),
Jack Rubin,Mayor,2025,2025-01-01,,summary,52225.00,25890.51,,,53225.00,123652.91,False,False,1000.00,97762.40,0.00,132,88,raw/2025/2025_general_Jack_Rubin_Final_Disclosure.pdf,93f15507,low,contrib!=stated; expend!=stated,
Jeremy Rubell,Council,2025,2025-01-01,,interim,19871.00,19377.84,,,19871.00,19377.84,True,True,0.00,0.00,0.00,14,16,"raw/2025/2025_general_Jeremy_Rubell_-_October_28,_2025.pdf",0f3e93c7,high,superseded (cumulative snapshot; cycle total = latest report),
Jeremy Rubell,Council,2025,2025-01-01,,interim,15375.00,12881.64,,,15375.00,12881.64,True,True,0.00,0.00,0.00,32,31,"raw/2025/2025_general_Jeremy_Rubell_-_October_7,_2025.pdf",1b7b221c,high,superseded (cumulative snapshot; cycle total = latest report),
Jeremy Rubell,Council,2025,2025-01-01,,summary,20089.72,20089.72,,,20089.72,21049.72,True,False,0.00,960.00,218.72,2,8,raw/2025/2025_general_Jeremy_Rubell_Final_Disclosure.pdf,465a058b,low,expend!=stated; superseded (cumulative snapshot; cycle total = latest report),
John J.K. Kenworthy,Council,2025,2025-01-01,,summary,9200.00,7332.00,,,9200.00,7332.12,True,False,0.00,0.12,7200.00,10,18,raw/2025/2025_general_John_J.K._Kenworthy_Final_-_Withdrawn.pdf,b901db1f,low,vision-transcribed(claude-sonnet-5); expend!=stated; superseded (cumulative snapshot; cycle total = latest report),
Ryan Dickey,Mayor,2025,2025-01-01,,interim,50671.19,46507.68,,,50671.19,42790.17,True,False,0.00,-3717.51,0.00,153,58,"raw/2025/2025_general_Ryan_Dickey_-_October_28,_2025.pdf",48bb964b,low,expend!=stated; superseded (cumulative snapshot; cycle total = latest report),
Ryan Dickey,Mayor,2025,2025-01-01,,interim,37308.79,35948.14,,,37008.79,32748.76,False,False,-300.00,-3199.38,0.00,108,46,"raw/2025/2025_general_Ryan_Dickey_-_October_7,_2025.pdf",1967396f,low,contrib!=stated; expend!=stated; superseded (cumulative snapshot; cycle total = latest report),
Ryan Dickey,Mayor,2025,2025-01-01,,summary,56897.79,55044.83,,,56897.79,51084.67,True,False,0.00,-3960.16,0.00,170,70,raw/2025/2025_general_Ryan_Dickey_Final_Disclosure.pdf,e0c224b1,low,expend!=stated,
Tana Toly,Council,2025,2025-01-01,,interim,11.00,11024.58,,,11380.00,3647.63,False,False,11369.00,-7376.95,25.00,62,20,"raw/2025/2025_general_Tana_Toly_-_October_28,_2025.pdf",2f652f68,low,unitemized ≤$50/$500 aggregate stated $100.00 (not itemized); contrib!=stated; expend!=stated; superseded (cumulative snapshot; cycle total = latest report),
Tana Toly,Council,2025,2025-01-01,,interim,10180.00,9127.17,,,10205.00,8687.67,False,False,25.00,-439.50,25.00,57,42,"raw/2025/2025_general_Tana_Toly_-_October_7,_2025.pdf",8928c664,low,unitemized ≤$50/$500 aggregate stated $100.00 (not itemized); contrib!=stated; expend!=stated; superseded (cumulative snapshot; cycle total = latest report),
Tana Toly,Council,2025,2025-01-01,,summary,12601.00,12575.20,,,12501.00,12575.20,False,True,-100.00,0.00,25.00,67,60,raw/2025/2025_general_Tana_Toly_Final_Disclosure.pdf,563e7e46,low,unitemized ≤$50/$500 aggregate stated $100.00 (not itemized); contrib!=stated; superseded (cumulative snapshot; cycle total = latest report),
Zegarra,Council,2025,2025-01-01,,interim,39158.05,26677.03,,,39058.05,26677.03,False,True,-100.00,0.00,0.00,106,65,raw/2025/2025_general_Zegarra_2_Redacted.pdf,728e9bdc,low,unitemized ≤$50/$500 aggregate stated $200.00 (not itemized); contrib!=stated; superseded (cumulative snapshot; cycle total = latest report),
Zegarra,Council,2025,2025-01-01,,interim,41098.05,34654.70,,,40998.05,34654.70,False,True,-100.00,0.00,0.00,117,78,raw/2025/2025_general_Zegarra_3_Redacted.pdf,572433b3,low,unitemized ≤$50/$500 aggregate stated $200.00 (not itemized); contrib!=stated; superseded (cumulative snapshot; cycle total = latest report),
Zegarra,Council,2025,2025-01-01,,summary,41698.05,41655.40,,,41598.05,41655.40,False,True,-100.00,0.00,0.00,119,131,raw/2025/2025_general_Zegarra_Final_Redacted.pdf,df01aca3,low,unitemized ≤$50/$500 aggregate stated $200.00 (not itemized); contrib!=stated,
Beth Armstrong,Council,2025,2025-01-01,,interim,5500.00,1345.16,,,5500.00,1345.16,True,True,0.00,0.00,0.00,4,4,raw/2025/2025_primary_Beth_Armstrong.pdf,df34bd3a,high,superseded (cumulative snapshot; cycle total = latest report),
Beth Armstrong,Council,2025,2025-01-01,,summary,5500.00,1400.00,,,5500.00,1399.67,True,False,0.00,-0.33,0.00,4,5,raw/2025/2025_primary_Beth_Armstrong_Final.pdf,d54f272e,low,expend!=stated,
Danny Glasser,Council,2025,2025-01-01,,interim,17881.84,17881.84,,,17881.84,17881.84,True,True,0.00,0.00,10523.19,16,15,raw/2025/2025_primary_Danny_Glasser.pdf,87550f0a,medium,vision-transcribed(claude-sonnet-5); superseded (cumulative snapshot; cycle total = latest report),
Danny Glasser,Council,2025,2025-01-01,,summary,20370.68,20370.68,,,20370.68,20370.68,True,True,0.00,0.00,13012.03,16,16,raw/2025/2025_primary_Danny_Glasser_Final.pdf,4d7cacb1,medium,vision-transcribed(claude-sonnet-5),
Diego Zegarra,Council,2025,2025-01-01,,interim,25880.05,9977.81,,,25880.05,9977.81,True,True,0.00,0.00,0.00,58,25,raw/2025/2025_primary_Diego_Zegarra.pdf,4059456c,high,,
Ian Hartley,Council,2025,2025-01-01,,interim,215.90,215.90,,,215.90,215.09,True,False,0.00,-0.81,0.00,1,5,raw/2025/2025_primary_Ian_Hartley.pdf,e0dc491d,low,expend!=stated; superseded (cumulative snapshot; cycle total = latest report),
Ian Hartley,Council,2025,2025-01-01,,summary,215.90,215.90,,,215.90,215.09,True,False,0.00,-0.81,0.00,1,5,raw/2025/2025_primary_Ian_Hartley_Final.pdf,9e78aeea,low,expend!=stated,
Jeremy Rubell,Council,2025,2025-01-01,,interim,1396.60,1396.60,,,1396.60,1396.60,True,True,0.00,0.00,1396.60,1,8,raw/2025/2025_primary_Jeremy_Rubell.pdf,bae82e0d,high,,
John J.K. Kenworthy,Council,2025,2025-01-01,,interim,14000.00,11473.32,,,14000.00,11473.32,True,True,0.00,0.00,10500.00,6,23,raw/2025/2025_primary_John_J.K._Kenworthy.pdf,bd8155f5,medium,vision-transcribed(claude-sonnet-5),
Molly Miller,Council,2025,2025-01-01,,interim,6738.24,4345.69,,,6957.62,4345.69,False,True,219.38,0.00,0.00,41,21,raw/2025/2025_primary_Molly_Miller.pdf,f55fdebb,low,unitemized ≤$50/$500 aggregate stated $100.00 (not itemized); contrib!=stated; superseded (cumulative snapshot; cycle total = latest report),
Molly Miller,Council,2025,2025-01-01,,summary,274.31,2295.06,,,213.08,2295.06,False,True,-61.23,0.00,0.00,5,9,raw/2025/2025_primary_Molly_Miller_Final.pdf,b2933c3f,low,contrib!=stated,
Tana Toly,Council,2025,2025-01-01,,interim,,,,,5900.00,2500.87,,,,,25.00,29,12,raw/2025/2025_primary_Tana_Toly.pdf,5f03d602,low,superseded (cumulative snapshot; cycle total = latest report),
Tana Toly,Council,2025,2025-01-01,,interim,,,,,5900.00,2500.87,,,,,25.00,29,12,raw/2025/2025_primary_Tana_Toly_Amended.pdf,ada7d336,low,amendment,
