name,date,clip_id,duration_s,media_url,mp4_url
City Council Meeting,2021-07-20,469,7980,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=469,https://archive-video.granicus.com/draper/draper_d4d30c88-df12-46cc-828f-0b2e068132ba.mp4
City Council Meeting,2021-08-03,478,2820,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=478,https://archive-video.granicus.com/draper/draper_1d10dd77-334b-4d65-b2f8-d1e4f773fe8c.mp4
City Council Meeting,2021-08-17,483,3300,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=483,https://archive-video.granicus.com/draper/draper_13c4225c-087f-4f14-aef4-04bb91040aa1.mp4
City Council Meeting,2021-09-07,491,8520,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=491,https://archive-video.granicus.com/draper/draper_a1ee2440-2fac-4c6c-86b4-4b85fd4804e9.mp4
City Council Meeting,2021-09-21,495,4260,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=495,https://archive-video.granicus.com/draper/draper_c5d2d84d-c69f-4bf7-a683-7ae8f6816c6a.mp4
City Council Meeting,2021-10-05,499,6600,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=499,https://archive-video.granicus.com/draper/draper_8f369b6a-277a-40c5-aad1-c45b0ec947d0.mp4
City Council Meeting,2021-10-19,501,1440,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=501,https://archive-video.granicus.com/draper/draper_e7d9f399-6717-4051-acc2-5bdc8569934d.mp4
City Council Meeting,2021-11-09,510,13560,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=510,https://archive-video.granicus.com/draper/draper_9fc608e6-7588-43ee-8302-b3199f8d620c.mp4
City Council Meeting,2021-11-16,512,9360,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=512,https://archive-video.granicus.com/draper/draper_9d2e8e91-a1a1-4d7d-91f2-68f5b7985e86.mp4
City Council Meeting,2021-12-14,522,9900,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=522,https://archive-video.granicus.com/draper/draper_2c6785ff-f0b1-4e80-aa35-8fc69a9b1ea6.mp4
City Council Meeting,2022-01-11,527,5100,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=527,https://archive-video.granicus.com/draper/draper_b6bdb376-3994-42d3-b1e1-97e7bed85301.mp4
City Council Meeting,2022-01-18,530,4080,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=530,https://archive-video.granicus.com/draper/draper_e6354deb-297a-4f6f-b1db-7691f419cad5.mp4
City Council Meeting,2022-02-01,539,4500,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=539,https://archive-video.granicus.com/draper/draper_8f04fab9-27bf-4580-8c08-887520523bfa.mp4
City Council Meeting,2022-02-15,550,2940,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=550,https://archive-video.granicus.com/draper/draper_ce1bfcd5-c05d-4223-a31c-60d9aee2daaf.mp4
City Council Meeting,2022-03-15,561,4020,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=561,https://archive-video.granicus.com/draper/draper_cf3b2ea5-b6b9-4757-908d-8f3452a7cf50.mp4
City Council Meeting,2022-04-12,569,8880,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=569,https://archive-video.granicus.com/draper/draper_01fc50b7-b869-4db0-ab0c-a392addc6172.mp4
City Council Meeting,2022-04-19,571,5940,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=571,https://archive-video.granicus.com/draper/draper_c53ce20d-24ef-42d5-8178-cd0503f11efa.mp4
City Council Meeting,2022-05-03,578,8580,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=578,https://archive-video.granicus.com/draper/draper_f15010fe-074a-4f2e-86d3-9c26ad0dbe97.mp4
City Council Meeting,2022-05-17,580,5880,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=580,https://archive-video.granicus.com/draper/draper_47262af0-4078-4c1e-acb0-1444e5e39803.mp4
City Council Meeting,2022-06-07,587,4260,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=587,https://archive-video.granicus.com/draper/draper_c81657a8-9add-43a9-b612-1577b3142822.mp4
City Council Meeting,2022-06-21,593,4020,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=593,https://archive-video.granicus.com/draper/draper_bb47db44-d506-4054-b495-dd2bd2797e20.mp4
City Council Meeting,2022-07-19,603,9840,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=603,https://archive-video.granicus.com/draper/draper_248ba2c9-5fa0-4ac5-bf7e-bfc8f1d62be4.mp4
City Council Meeting,2022-08-02,608,2160,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=608,https://archive-video.granicus.com/draper/draper_b763eb56-e304-4015-abd0-866e2b067036.mp4
City Council Meeting,2022-08-16,610,4080,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=610,https://archive-video.granicus.com/draper/draper_3c8deeda-67f8-441c-9f80-119d04b94e28.mp4
City Council Meeting,2022-09-06,619,4560,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=619,https://archive-video.granicus.com/draper/draper_baf51898-bec6-4f98-a738-6790bc0d2328.mp4
City Council Meeting,2022-09-20,624,6540,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=624,https://archive-video.granicus.com/draper/draper_013dea9a-70b6-4c92-9d38-f9fd3409acba.mp4
City Council Meeting,2022-10-04,630,5400,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=630,https://archive-video.granicus.com/draper/draper_8714b1a1-ac4a-4a0c-9ef9-8f0377042873.mp4
City Council Meeting,2022-10-18,633,1980,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=633,https://archive-video.granicus.com/draper/draper_fddc27ba-f5aa-4d53-bdf7-96945343b655.mp4
City Council Meeting,2022-11-15,641,5220,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=641,https://archive-video.granicus.com/draper/draper_730f0e5b-ce52-4da9-b5f4-31491001c328.mp4
City Council Meeting,2022-12-06,647,6060,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=647,https://archive-video.granicus.com/draper/draper_af507369-cddb-4853-a230-3c543e67efc3.mp4
City Council Meeting,2022-12-13,650,3840,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=650,https://archive-video.granicus.com/draper/draper_948f9b4a-8c14-4bd0-8bc1-33ed0ec5af30.mp4
City Council Meeting,2023-01-10,655,9420,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=655,https://archive-video.granicus.com/draper/draper_2bcf7ab4-3e40-4486-90f1-97df9e237d52.mp4
City Council Meeting,2023-01-17,658,9600,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=658,https://archive-video.granicus.com/draper/draper_f477d722-8cb4-4596-9266-2a1966b43e24.mp4
City Council Meeting,2023-02-07,665,5520,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=665,https://archive-video.granicus.com/draper/draper_bae3a18f-1fab-45e3-b0f6-af32590bed02.mp4
City Council Meeting,2023-02-21,672,2100,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=672,https://archive-video.granicus.com/draper/draper_c55edd75-9524-4c62-b7fb-582c0f77b827.mp4
City Council Meeting,2023-03-07,676,2520,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=676,https://archive-video.granicus.com/draper/draper_f68d2cb8-f0b3-4034-97ba-d43093860d10.mp4
City Council Meeting,2023-04-11,686,8340,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=686,https://archive-video.granicus.com/draper/draper_bf5c353c-616f-4a94-83af-7559870f18a3.mp4
City Council Meeting,2023-04-18,688,5280,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=688,https://archive-video.granicus.com/draper/draper_6d4caac2-a746-44e6-96d2-6f233fc306bf.mp4
City Council Meeting,2023-05-02,696,5220,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=696,https://archive-video.granicus.com/draper/draper_1293e2c6-7555-451f-8bf3-bb9f95bc4f04.mp4
City Council Meeting,2023-05-16,705,5700,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=705,https://archive-video.granicus.com/draper/draper_a1f52f8d-cfe4-413b-aa22-40582f69754d.mp4
City Council Meeting,2023-06-06,718,6180,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=718,https://archive-video.granicus.com/draper/draper_1c7e19b7-4b7c-42bc-a094-594ae738e086.mp4
City Council Meeting,2023-06-20,722,3420,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=722,https://archive-video.granicus.com/draper/draper_bdc95ccd-4f01-4d94-b83a-26b7253885e9.mp4
City Council Meeting,2023-07-11,728,3660,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=728,https://archive-video.granicus.com/draper/draper_4072b800-16a6-4d2e-b9de-31698059321b.mp4
City Council Meeting - AMENDED,2022-03-01,558,6600,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=558,https://archive-video.granicus.com/draper/draper_a51d5bc8-de3d-40ab-a293-71a9449c876d.mp4
City Council Retreat,2013-02-12,1566,60,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=1566,https://archive-video.granicus.com/draper/draper_a9d2225e-f1ec-45bf-9529-d18247341fff.mp4
City Council Retreat,2014-02-22,1415,60,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=1415,https://archive-video.granicus.com/draper/draper_6509c7f1-84cb-4575-8201-7ea1fa5911ee.mp4
City Council Retreat,2015-02-20,1364,60,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=1364,https://archive-video.granicus.com/draper/draper_78acb351-5afc-4301-b51d-50588e2d0a0d.mp4
City Council Retreat,2016-02-26,988,60,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=988,https://archive-video.granicus.com/draper/draper_02db1e95-63eb-4c8c-be50-dc888c6d495d.mp4
City Council Retreat,2018-02-23,956,60,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=956,https://archive-video.granicus.com/draper/draper_02db1e95-63eb-4c8c-be50-dc888c6d495d.mp4
City Council Retreat,2020-09-22,334,8040,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=334,https://archive-video.granicus.com/draper/draper_6d482dcd-f66e-4e9b-b08b-6c76cdad47b6.mp4
City Council Retreat,2021-02-27,408,10020,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=408,https://archive-video.granicus.com/draper/draper_180c4c85-62b7-42a6-b2db-f926fe95a137.mp4
City Council Retreat,2023-03-04,675,14400,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=675,https://archive-video.granicus.com/draper/draper_138a5208-6e3d-4f39-bae0-2043482a1225.mp4
City Council Retreat,2025-03-22,1879,13920,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=1879,https://archive-video.granicus.com/draper/draper_c7b1e034-4514-4d53-a927-83403a97b9de.mp4
City Council Special Electronic Meeting,2023-03-10,677,180,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=677,https://archive-video.granicus.com/draper/draper_8c07d080-a48b-4368-875b-5867e30037d5.mp4
City Council Special Meeting,2015-08-25,1326,60,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=1326,https://archive-video.granicus.com/draper/draper_78acb351-5afc-4301-b51d-50588e2d0a0d.mp4
City Council Special Meeting,2015-09-08,1327,60,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=1327,https://archive-video.granicus.com/draper/draper_78acb351-5afc-4301-b51d-50588e2d0a0d.mp4
City Council Special Meeting,2015-09-23,1328,60,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=1328,https://archive-video.granicus.com/draper/draper_78acb351-5afc-4301-b51d-50588e2d0a0d.mp4
City Council Special Meeting,2015-09-29,1329,60,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=1329,https://archive-video.granicus.com/draper/draper_78acb351-5afc-4301-b51d-50588e2d0a0d.mp4
City Council Special Meeting,2016-12-13,989,60,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=989,https://archive-video.granicus.com/draper/draper_02db1e95-63eb-4c8c-be50-dc888c6d495d.mp4
City Council Special Meeting,2017-03-23,847,60,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=847,https://archive-video.granicus.com/draper/draper_02db1e95-63eb-4c8c-be50-dc888c6d495d.mp4
City Council Special Meeting,2018-10-30,955,60,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=955,https://archive-video.granicus.com/draper/draper_02db1e95-63eb-4c8c-be50-dc888c6d495d.mp4
City Council Special Meeting,2020-03-19,115,2280,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=115,https://archive-video.granicus.com/draper/draper_88c5c06e-5d51-4de8-9521-d7889393acf3.mp4
City Council Special Meeting,2021-06-23,460,1200,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=460,https://archive-video.granicus.com/draper/draper_107101cd-7b84-43a9-8d52-7d041a0616a5.mp4
City Council Special Meeting,2023-10-05,1102,300,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=1102,https://archive-video.granicus.com/draper/draper_41b89e89-b88b-435d-bcd8-9734deacbf92.mp4
City Council Special Meeting,2024-12-10,1820,240,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=1820,https://archive-video.granicus.com/draper/draper_f67f2eec-7826-450c-8a8d-9c1aa78903cd.mp4
Community Engagement Committee,2025-01-15,1831,3600,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=1831,https://archive-video.granicus.com/draper/draper_8c3c6518-534e-459d-8f8a-004258b5df0f.mp4
Community Engagement Committee,2025-01-15,1832,3600,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=1832,https://archive-video.granicus.com/draper/draper_c9bb632b-3dc1-417c-9746-a6caaa18ac61.mp4
Community Engagement Committee,2025-02-19,1860,3120,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=1860,https://archive-video.granicus.com/draper/draper_8f6d1db7-5e88-4179-a71d-bcb1310c7930.mp4
Community Engagement Committee,2025-03-19,1878,3600,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=1878,https://archive-video.granicus.com/draper/draper_3806d712-f65d-4c55-b7bd-da867f957daa.mp4
Community Engagement Committee,2025-06-18,1950,3120,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=1950,https://archive-video.granicus.com/draper/draper_2f9d2349-89e0-4bb4-8c77-9a02df6be650.mp4
Community Engagement Committee,2025-08-20,1947,3480,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=1947,https://archive-video.granicus.com/draper/draper_9c6c9abe-4549-455f-9d92-5afa700530cd.mp4
Community Engagement Committee,2025-10-15,1969,2580,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=1969,https://archive-video.granicus.com/draper/draper_8ab81c1a-c359-4ca9-8d50-8b4d6a73921c.mp4
Community Engagement Committee,2025-11-19,1987,2580,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=1987,https://archive-video.granicus.com/draper/draper_efdec518-46bc-44e4-a715-502d31052102.mp4
Community Engagement Committee (formerly the Diversity & Inclusion Advisory Committee,2024-10-23,1807,1560,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=1807,https://archive-video.granicus.com/draper/draper_2558e0f4-ab96-43cb-ab8c-7dc2128030b2.mp4
Community Engagement Committee (formerly the Diversity & Inclusion Advisory Committee,2024-11-20,1817,2880,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=1817,https://archive-video.granicus.com/draper/draper_27722762-5074-43c9-b38d-b1cafdf383c6.mp4
Community Engagement and Events Committee,2026-02-25,2040,2820,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=2040,https://archive-video.granicus.com/draper/draper_0cbd0c3a-0c78-4079-b1b3-6a0b17a93ab2.mp4
Community Engagement and Events Committee,2026-03-25,2055,7200,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=2055,https://archive-video.granicus.com/draper/draper_02c6ebf9-14ba-4465-9bec-94fa03123c31.mp4
Community Engagement and Events Committee,2026-04-22,2079,7200,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=2079,https://archive-video.granicus.com/draper/draper_9cbd5bf5-4a32-49a8-b7ff-6f25339172f1.mp4
Community Engagement and Events Committee,2026-05-27,2101,7200,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=2101,https://archive-video.granicus.com/draper/draper_c8f2a794-07c5-487d-bdfb-b40ede117b75.mp4
Community Reinvestment Agency,2021-11-09,511,300,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=511,https://archive-video.granicus.com/draper/draper_6dee7df7-3833-4fee-9379-744eae0b5e0a.mp4
Community Reinvestment Agency,2022-05-03,579,300,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=579,https://archive-video.granicus.com/draper/draper_6a6d4563-70ea-409f-92de-3e7d673c9afc.mp4
Community Reinvestment Agency,2022-05-17,581,300,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=581,https://archive-video.granicus.com/draper/draper_5c7a817d-10f8-4825-939a-7d58b415aa47.mp4
Community Reinvestment Agency,2022-06-21,595,300,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=595,https://archive-video.granicus.com/draper/draper_c6b2e7ee-0c68-4d73-add3-7622ca0b4a15.mp4
Community Reinvestment Agency,2022-09-20,627,300,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=627,https://archive-video.granicus.com/draper/draper_07142da4-3b35-4055-a3c5-374efec4e063.mp4
Community Reinvestment Agency,2022-11-15,642,300,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=642,https://archive-video.granicus.com/draper/draper_5aaa04dc-e3a7-491c-bf02-8e2e9829295f.mp4
Community Reinvestment Agency,2023-04-18,690,300,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=690,https://archive-video.granicus.com/draper/draper_8ae0bf3e-5cd8-41ff-bd76-d7ee866ed999.mp4
Community Reinvestment Agency,2023-05-02,697,300,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=697,https://archive-video.granicus.com/draper/draper_2ceb476b-a28c-4f6e-8b8c-ded6a3808c60.mp4
Community Reinvestment Agency,2023-05-16,699,300,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=699,https://archive-video.granicus.com/draper/draper_fd43545f-368b-4626-9299-2135339f4bb3.mp4
Community Reinvestment Agency,2023-06-20,724,300,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=724,https://archive-video.granicus.com/draper/draper_ad70ebaa-908c-4e61-abd7-6b1854a4810b.mp4
Community Reinvestment Agency,2023-09-12,921,300,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=921,https://archive-video.granicus.com/draper/draper_450983af-7b91-4ec4-b5c6-7a6af370123b.mp4
Community Reinvestment Agency,2024-05-14,1713,300,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=1713,https://archive-video.granicus.com/draper/draper_fbaaf3f2-fb51-4cc9-b576-fdcd09e65bb4.mp4
Community Reinvestment Agency,2024-06-04,1724,300,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=1724,https://archive-video.granicus.com/draper/draper_18deda56-7198-46de-a040-c9fc9d703ae6.mp4
Community Reinvestment Agency,2024-06-18,1730,300,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=1730,https://archive-video.granicus.com/draper/draper_5fcdbe77-e5a5-48e9-80f9-5e87660b29ed.mp4
Community Reinvestment Agency,2024-07-16,1739,300,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=1739,https://archive-video.granicus.com/draper/draper_3b7f2e4f-faec-4a45-a4f7-f7417def69ee.mp4
Community Reinvestment Agency,2025-01-07,1828,300,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=1828,https://archive-video.granicus.com/draper/draper_56c506f2-50b3-4c6a-8674-90c57c95b806.mp4
Community Reinvestment Agency,2025-05-06,1902,360,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=1902,https://archive-video.granicus.com/draper/draper_7f57b426-3cab-41b0-b858-4cace1316305.mp4
Community Reinvestment Agency,2025-05-20,1905,300,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=1905,https://archive-video.granicus.com/draper/draper_e93fdd03-d1d1-479e-bf07-de82f5d506a7.mp4
Community Reinvestment Agency,2025-06-17,1932,120,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=1932,https://archive-video.granicus.com/draper/draper_d2029e84-3667-4861-a0e0-96faf46a7a16.mp4
Community Reinvestment Agency,2025-07-15,1933,1740,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=1933,https://archive-video.granicus.com/draper/draper_305b7feb-3d4f-49a0-8f53-e08e02421523.mp4
Community Reinvestment Agency,2025-10-21,1975,180,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=1975,https://archive-video.granicus.com/draper/draper_56651e69-db68-4a44-820d-5f3736411092.mp4
Community Reinvestment Agency,2026-05-19,2099,120,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=2099,https://archive-video.granicus.com/draper/draper_1afe4d6b-7e2f-48ed-8428-6aa34e0bd9a8.mp4
Community Reinvestment Agency,2026-06-02,2107,360,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=2107,https://archive-video.granicus.com/draper/draper_96332203-18c6-420b-8442-52f4dc8a6573.mp4
Community Reinvestment Agency,2026-06-09,2110,120,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=2110,https://archive-video.granicus.com/draper/draper_db85ec71-ea6e-4ea8-a208-6b9e3c09f059.mp4
Diversity & Inclusion Committee,2022-01-19,532,1440,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=532,https://archive-video.granicus.com/draper/draper_cd6063b7-1e96-4b1e-aced-3aaa70ce5f44.mp4
Diversity & Inclusion Committee,2022-02-16,553,3540,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=553,https://archive-video.granicus.com/draper/draper_3ca8f305-4daf-47fa-9f4d-8a9dba55937d.mp4
Diversity & Inclusion Committee,2022-03-16,563,2160,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=563,https://archive-video.granicus.com/draper/draper_6280d300-d4f7-47fc-8fc2-feba6498efc6.mp4
Diversity & Inclusion Committee,2022-04-27,575,4560,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=575,https://archive-video.granicus.com/draper/draper_c6a1971d-05c8-46dc-894c-8a072cee2075.mp4
Diversity & Inclusion Committee,2022-06-15,592,2160,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=592,https://archive-video.granicus.com/draper/draper_5c21ffc5-37b0-4763-aa4a-b076d7bc42ef.mp4
Diversity & Inclusion Committee,2022-07-13,601,2700,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=601,https://archive-video.granicus.com/draper/draper_e94db196-4d88-461d-9eaa-99fec8f1483b.mp4
Diversity & Inclusion Committee,2022-08-17,613,4440,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=613,https://archive-video.granicus.com/draper/draper_229c94c1-5dd9-4e4c-a33d-fc4c359e6098.mp4
Diversity & Inclusion Committee,2022-08-31,617,3480,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=617,https://archive-video.granicus.com/draper/draper_1ca1abe9-e870-46e6-92b4-1d9f62bd5b92.mp4
Diversity & Inclusion Committee,2022-10-12,631,3360,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=631,https://archive-video.granicus.com/draper/draper_01b524ab-fd0b-43da-afae-981940fbcd60.mp4
Diversity & Inclusion Committee,2022-11-16,644,1680,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=644,https://archive-video.granicus.com/draper/draper_eec4e904-0d3d-4e33-9063-6eee6d8a89d0.mp4
Diversity & Inclusion Committee,2023-01-18,660,3240,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=660,https://archive-video.granicus.com/draper/draper_d0d945fb-e201-40cf-98c3-51030cac9be7.mp4
Diversity & Inclusion Committee,2023-02-15,671,28800,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=671,https://archive-video.granicus.com/draper/draper_b53f6e8a-f1c7-4981-8a26-61ca141803ae.mp4
Diversity & Inclusion Committee,2023-03-15,679,3060,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=679,https://archive-video.granicus.com/draper/draper_ba95792a-df28-4567-a1a8-05c819a94899.mp4
Diversity & Inclusion Committee,2023-05-24,715,3600,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=715,https://archive-video.granicus.com/draper/draper_e95b9abc-e8ad-439d-8d7d-fc4fdcdf9c0f.mp4
Diversity and Inclusion Advisory Committee,2023-08-23,843,2160,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=843,https://archive-video.granicus.com/draper/draper_a2d8b161-5a9d-4d46-818e-89ebec572c3b.mp4
Diversity and Inclusion Advisory Committee,2023-10-25,1285,2520,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=1285,https://archive-video.granicus.com/draper/draper_43ab55a1-0045-4ce1-a91a-6e4a1e5e91dc.mp4
Diversity and Inclusion Advisory Committee,2024-01-17,1667,7200,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=1667,https://archive-video.granicus.com/draper/draper_5ade8047-c4dc-487f-8f8a-2898d1c2e97e.mp4
Diversity and Inclusion Advisory Committee,2024-02-21,1682,2340,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=1682,https://archive-video.granicus.com/draper/draper_d369d599-b543-46f8-a5c3-bfeaf31507a8.mp4
Diversity and Inclusion Advisory Committee,2024-03-20,1697,1500,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=1697,https://archive-video.granicus.com/draper/draper_308335f9-7f88-4110-9a44-7f6c2c1dc049.mp4
Diversity and Inclusion Advisory Committee,2024-06-12,1725,1980,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=1725,https://archive-video.granicus.com/draper/draper_a310dca4-c9df-48c1-b9cb-1663fdf5ff39.mp4
Diversity and Inclusion Advisory Committee,2024-08-21,1749,2760,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=1749,https://archive-video.granicus.com/draper/draper_77f54255-6816-4ce9-bf8e-c20da75017c1.mp4
Draper Arena Advisory Board,2019-01-09,258,0,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=258,
Draper Arena Advisory Board,2019-01-22,221,5640,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=221,https://archive-video.granicus.com/draper/draper_24875025-9406-4137-8573-d9febd0a0f3f.mp4
Draper Arena Advisory Board,2019-02-27,234,3600,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=234,https://archive-video.granicus.com/draper/draper_4a9d9568-7a48-44cd-aed4-5f0b4897ab5a.mp4
Draper Arena Advisory Board,2019-03-27,237,2400,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=237,https://archive-video.granicus.com/draper/draper_1e0a16bd-ec74-42c8-98f4-bb5d2cf97148.mp4
Draper Arena Advisory Board,2019-04-10,259,0,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=259,
Draper Arena Advisory Board,2019-04-24,238,2940,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=238,https://archive-video.granicus.com/draper/draper_b71f082e-af2e-4244-8e88-5a21f6ec156a.mp4
Draper Arena Advisory Board,2019-05-22,260,0,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=260,
