date,body,clip_id,source_url,bytes,note
2020-01-07,Council,clip325,https://rivertoncity.granicus.com/MetaViewer.php?view_id=1&clip_id=325&meta_id=20717,8097565,>4MB HEAD; recoverable by URL
2022-10-04,Council,clip544,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/1584696/Ordinance_22-22_-_McDougal_Development_Agreement_CC_Report.pdf,6742297,>4MB HEAD; recoverable by URL
2022-10-13,PlanningCommission,clip545,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/1599829/22-1004_Homestead_Sub_PC_Report.pdf,29343472,>4MB HEAD; recoverable by URL
2022-10-13,PlanningCommission,clip545,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/1599888/22-1008_South_Pasture_Office_Condos_PC_Report.pdf,5563968,>4MB HEAD; recoverable by URL
2022-10-13,PlanningCommission,clip545,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/1599953/22-8028_Mountain_Ridge_Ph20_DP_PC_Report.pdf,41821514,>4MB HEAD; recoverable by URL
2022-10-13,PlanningCommission,clip545,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/1599993/22-8027_The_Park_at_Mntn_View_Ph_3_PC_Report.pdf,100874949,>4MB HEAD; recoverable by URL
2022-11-10,PlanningCommission,clip549,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/1642993/22-8033_Mountain_Ridge_Ph_19_DP_PC_Report.pdf,29149510,>4MB HEAD; recoverable by URL
2022-12-08,PlanningCommission,clip552,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/1682400/22-2044_Golden_Inc_CU-HO_PC_Staff_Report.pdf,4698799,>4MB HEAD; recoverable by URL
2022-12-08,PlanningCommission,clip552,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/1683046/22-1005_Crossman_Subdivision_PC_Staff_Report.pdf,5034586,>4MB HEAD; recoverable by URL
2022-12-08,PlanningCommission,clip552,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/1687710/My_Storage_Riverton_PC_Staff_Report.pdf,35312108,>4MB HEAD; recoverable by URL
2022-12-08,PlanningCommission,clip552,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/1683928/Standard_Specs_PC_Report_-_12-8-22.pdf,6823428,>4MB HEAD; recoverable by URL
2022-12-08,PlanningCommission,clip552,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/1684055/Mountain_View_Village_Ph_4_PC_Staff_Report.pdf,25927902,>4MB HEAD; recoverable by URL
2022-12-13,Council,clip553,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/1680718/The_Point___City_Council_Presentation.pptx__2_.pdf,10377678,>4MB HEAD; recoverable by URL
2023-01-12,PlanningCommission,clip557,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/1733668/22-4010_Wright-Parkside_Rezone_PC_Report.pdf,9179100,>4MB HEAD; recoverable by URL
2023-01-12,PlanningCommission,clip557,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/1732482/22-1010_Pleasant_Green_Estates__1_Amd._Subdivision_PC_Report.pdf,9143714,>4MB HEAD; recoverable by URL
2023-01-12,PlanningCommission,clip557,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/1732488/22-1011_Navratil_Subdivision_PC_Report.pdf,9638762,>4MB HEAD; recoverable by URL
2023-01-12,PlanningCommission,clip557,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/1734766/22-8023_Gospel_Hope_Church_Amd_PC_Report.pdf,10398231,>4MB HEAD; recoverable by URL
2023-01-12,PlanningCommission,clip557,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/1734770/Standard_Specs___Plans_Amd_PC_Staff_Report.pdf,6830614,>4MB HEAD; recoverable by URL
2023-01-26,PlanningCommission,clip559,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/1756628/22-8032_America_First__AFCU__PC_Report.pdf,30094654,>4MB HEAD; recoverable by URL
2023-01-26,PlanningCommission,clip559,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/1756630/22-8034_Village_at_South_Mtn_East_CSP_BSP_PC_Report.pdf,27595858,>4MB HEAD; recoverable by URL
2023-02-09,PlanningCommission,clip562,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/1778336/22-8021_My_Storage_Riverton_2_PC_Report_2.9.23.pdf,25847670,>4MB HEAD; recoverable by URL
2023-02-09,PlanningCommission,clip562,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/1778353/22-8031_Holy_Trinity_Church_Amd_PC_Report.pdf,47243461,>4MB HEAD; recoverable by URL
2023-02-09,PlanningCommission,clip562,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/1779642/22-8025_Riverton_West_PC_Report.pdf,30260456,>4MB HEAD; recoverable by URL
2023-02-09,PlanningCommission,clip562,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/1778362/22-1012_Old_Liberty_Way_Subdivision_PC_Report.pdf,8555965,>4MB HEAD; recoverable by URL
2023-03-09,PlanningCommission,clip567,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/1825685/23-8004_Starbucks_Coffee_Amd_PC_Report.pdf,7720510,>4MB HEAD; recoverable by URL
2023-03-09,PlanningCommission,clip567,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/1825699/23-8005__IFA_Lot_2_Amd_PC_Report_3.09.23.pdf,18986231,>4MB HEAD; recoverable by URL
2023-03-09,PlanningCommission,clip567,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/1825973/23-8001_Villages_at_South_Mtn_Ph_1_Sub__Access_Rds__DP_PC_Report.pdf,20568053,>4MB HEAD; recoverable by URL
2023-03-21,Council,clip568,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/1842915/23-06_Butterfield_Rezone_CC_Staff_Report.pdf,4981877,>4MB HEAD; recoverable by URL
2023-03-23,PlanningCommission,clip570,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/1851945/22-1009_Seehusen_Subdivision_PC_Report.pdf,5785201,>4MB HEAD; recoverable by URL
2023-04-13,PlanningCommission,clip574,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/1885022/23-2015_Smart_Private_Lane_CUP_PC_Report.pdf,9340021,>4MB HEAD; recoverable by URL
2023-04-13,PlanningCommission,clip574,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/1884970/22-1006_Henrie_Lane_Subdivision_PC_Report.pdf,7573831,>4MB HEAD; recoverable by URL
2023-04-18,Council,clip575,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/1889514/RIVERTON_CCC_Rendering_20230411.pdf,10191313,>4MB HEAD; recoverable by URL
2023-04-18,Council,clip575,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/1892941/16382_S-0154_97_10_114_Appraisal.pdf,4457497,>4MB HEAD; recoverable by URL
2023-04-18,Council,clip575,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/1894887/23-1040-03__TuVas_Contract.pdf,11765128,>4MB HEAD; recoverable by URL
2023-04-18,Council,clip575,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/1896529/23-1053-07_-_2023_-_Agreement_Riverton_Slurry__002__-_Sewer_District.pdf,15173053,>4MB HEAD; recoverable by URL
2023-04-18,Council,clip575,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/1897390/23-1053-08_-_Morgan_Pavement_Maintenance.pdf,15222704,>4MB HEAD; recoverable by URL
2023-04-27,PlanningCommission,clip576,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/1913216/22-8011_Sycamore_Glen_Towns_PC_Report.pdf,7715510,>4MB HEAD; recoverable by URL
2023-04-27,PlanningCommission,clip576,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/1913190/22-8035_Human_Bean_PC_Report.pdf,11833967,>4MB HEAD; recoverable by URL
2023-04-27,PlanningCommission,clip576,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/1914711/23-8002_Village_S._Mntn_Pad_A__Lot_1_DP.pdf,26648229,>4MB HEAD; recoverable by URL
2023-05-11,PlanningCommission,clip577,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/1938921/22-1002_Crane_Cove_Subdivision_PC_Report.pdf,16407059,>4MB HEAD; recoverable by URL
2023-05-11,PlanningCommission,clip577,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/1941471/22-8011_Sycamore_Glen_Towns_PC_Report.pdf,7639080,>4MB HEAD; recoverable by URL
2023-05-16,Council,clip578,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/1922396/FY23-24_Mayor_s_Budget.pdf,23769816,>4MB HEAD; recoverable by URL
2023-05-25,PlanningCommission,clip583,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/1966874/23-8006_America_First__AFCU__PC_Report.pdf,58542588,>4MB HEAD; recoverable by URL
2023-06-06,Council,clip588,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/1987149/FY_23-24_Tentative_Budget_-_June_6_2023.pdf,21845951,>4MB HEAD; recoverable by URL
2023-07-13,PlanningCommission,clip598,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2055066/22-8026_Sippy_PC_Staff_Report.pdf,6946934,>4MB HEAD; recoverable by URL
2023-07-18,Council,clip599,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2056891/7-18-23__RedFolder__RivertonBank_Access_Project_GrantContract.pdf,4509596,>4MB HEAD; recoverable by URL
2023-07-18,Council,clip599,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2064614/JWCD_Grant_Agreement.pdf,5981185,>4MB HEAD; recoverable by URL
2023-08-10,PlanningCommission,clip604,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2106868/23-8013_McNeil_Auto_PC_Report.pdf,10756135,>4MB HEAD; recoverable by URL
2023-08-24,PlanningCommission,clip608,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2133017/23-8008_Village_East__Ph_1_Sub__Access_Rds__DP_PC_Report.pdf,33388216,>4MB HEAD; recoverable by URL
2023-09-28,PlanningCommission,clip615,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2190691/23-2026_Lakewood_Property_Maintenance_CUHO_PC_Report.pdf,7333963,>4MB HEAD; recoverable by URL
2023-10-12,PlanningCommission,clip619,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2220681/23-2029_Playground_Specialists_CUHO_PC_Report.pdf,4667192,>4MB HEAD; recoverable by URL
2023-10-12,PlanningCommission,clip619,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2220440/23-8015_Riverton_Flex_East_Standalone_Site_Plan.pdf,20054519,>4MB HEAD; recoverable by URL
2023-10-17,Council,clip620,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2235624/Bangerter_South_Riverton_City_Council_Presentation_10.17.23.pdf,12228906,>4MB HEAD; recoverable by URL
2023-11-07,Council,clip622,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2263775/20415_UT_Agree_Riverton_Betterment_Underpass__2__8-31-23.pdf,4073180,>4MB HEAD; recoverable by URL
2023-11-09,PlanningCommission,clip624,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2273249/23-8020_Master_Auto_Tech_PC_Report.pdf,12679264,>4MB HEAD; recoverable by URL
2023-11-09,PlanningCommission,clip624,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2273250/23-8016_Mountain_Ridge_Apts_CSP-BSP_PC_Report.pdf,14494282,>4MB HEAD; recoverable by URL
2023-11-09,PlanningCommission,clip624,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2273251/23-8014_Mountain_Ridge_Ph_21_DP_PC_Report.pdf,15599197,>4MB HEAD; recoverable by URL
2023-11-09,PlanningCommission,clip624,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2273252/23-8017_Mountain_Ridge_Ph_22_DP_PC_Report.pdf,29447282,>4MB HEAD; recoverable by URL
2024-01-16,Council,clip638,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2380016/20415_UTIL_Riverton_City_Agreement_UT11-01_13400_S_Relocation_Rev1.pdf,22285401,>4MB HEAD; recoverable by URL
2024-02-08,PlanningCommission,clip641,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2425239/23-8009_Raising_Cane_s_DP_PC_Report__VSM_East_Lot_3_.pdf,59051044,>4MB HEAD; recoverable by URL
2024-02-08,PlanningCommission,clip641,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2426460/23-8011_7_Brew_PC_Report__VSM_East_Lot_4__SLR-DP.pdf,85610014,>4MB HEAD; recoverable by URL
2024-02-08,PlanningCommission,clip641,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2426668/23-8010_Quick_Quack_PC_Report__VSM_West_Lot_2_.pdf,30668888,>4MB HEAD; recoverable by URL
2024-02-08,PlanningCommission,clip641,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2427842/23-8007_Dutch_Bros_Coffee_PC_Report__VSM_East_Lot_3_.pdf,53453877,>4MB HEAD; recoverable by URL
2024-02-22,PlanningCommission,clip643,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2448243/24-2006_The_Children_s_Villa_CUHO_PC_Staff_Report.pdf,5061053,>4MB HEAD; recoverable by URL
2024-03-19,Council,clip646,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2499595/Welby_Jacob_Canal_Trail.pdf,10274031,>4MB HEAD; recoverable by URL
2024-03-28,PlanningCommission,clip652,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2520210/24-2008_ShopT_CUHO_PC_Report.pdf,4846754,>4MB HEAD; recoverable by URL
2024-03-28,PlanningCommission,clip652,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2519667/24-2009_Red_Arrow_Clothing_CUHO_PC_Report.pdf,9928669,>4MB HEAD; recoverable by URL
2024-03-28,PlanningCommission,clip652,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2524629/24-2010_Riverton_Acres_CU-Private_Lane__PC_Report.pdf,24050224,>4MB HEAD; recoverable by URL
2024-03-28,PlanningCommission,clip652,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2524470/23-8021_Mountain_Ridge_Ph_23_DP_PC_Report.pdf,15570849,>4MB HEAD; recoverable by URL
2024-03-28,PlanningCommission,clip652,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2524477/23-8022_Mountain_Ridge_Ph_24_DP_PC_Report.pdf,8897322,>4MB HEAD; recoverable by URL
2024-03-28,PlanningCommission,clip652,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2526959/24-8004_Salsa_Leedos_Amd_PC_Report.pdf,14717306,>4MB HEAD; recoverable by URL
2024-04-11,PlanningCommission,clip656,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2546435/24-2006_The_Children_s_Villa_CUHO_PC_Staff_Report.pdf,5118185,>4MB HEAD; recoverable by URL
2024-04-11,PlanningCommission,clip656,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2551359/23-8012_Freddy_s_Frozen_Custard_DP__VSM_East_Lot_2_.pdf,38886912,>4MB HEAD; recoverable by URL
2024-04-11,PlanningCommission,clip656,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2551971/23-8022_Mountain_Ridge_Apts_DP_PC_Report.pdf,49379719,>4MB HEAD; recoverable by URL
2024-04-25,PlanningCommission,clip661,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2577746/24-4001_Homestead_2_Rezone_PC_Staff_Report.pdf,12125671,>4MB HEAD; recoverable by URL
2024-05-07,Council,clip662,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2596221/Mayors_Tentative_Budget.pdf,31776839,>4MB HEAD; recoverable by URL
2024-06-04,Council,clip673,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2655315/FY_2025_Tentative_Budget.pdf,22066973,>4MB HEAD; recoverable by URL
2024-06-13,PlanningCommission,clip677,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2676846/24-4002_Rindlesbach_Rezone_PC_Staff_Report.pdf,8855704,>4MB HEAD; recoverable by URL
2024-06-13,PlanningCommission,clip677,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2678261/23-8018_Apollo_Burger_PC_Report__VSM_West_Lot_4_.pdf,45580932,>4MB HEAD; recoverable by URL
2024-06-18,Council,clip678,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2687671/24-11_Belchak_Rezone_City_Council_Staff_Report.pdf,7881477,>4MB HEAD; recoverable by URL
2024-06-18,Council,clip678,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2688635/City_Council_Budget.pdf,33964575,>4MB HEAD; recoverable by URL
2024-06-27,PlanningCommission,clip684,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2708366/24-8002_Newman_Office_Master_Site_Plan_PC_Report.pdf,64447785,>4MB HEAD; recoverable by URL
2024-06-27,PlanningCommission,clip684,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2708596/24-1001_Riverton_Acres_Subdivision_PC_Report.pdf,4688760,>4MB HEAD; recoverable by URL
2024-06-27,PlanningCommission,clip684,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2709041/24-1004_Homestead_Ph_2_Preliminary_PC_Report.pdf,4543973,>4MB HEAD; recoverable by URL
2024-07-11,PlanningCommission,clip685,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2728994/23-1007_Funaro_Minor_Subdivision_PC_Report.pdf,16848519,>4MB HEAD; recoverable by URL
2024-07-11,PlanningCommission,clip685,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2731867/24-2024_JVWCD_Generator_PC_Report.pdf,14498139,>4MB HEAD; recoverable by URL
2024-07-16,Council,clip686,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2734057/24-12_Rindlesbach_Rezone_CC_Staff_Report.pdf,4811720,>4MB HEAD; recoverable by URL
2024-08-08,PlanningCommission,clip692,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2777379/24-2024_Murphy_Oil_PC_Staff_Report.pdf,8582131,>4MB HEAD; recoverable by URL
2024-08-08,PlanningCommission,clip692,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2777347/24-8011_Walmart_Hamilton_View_Rd._PC__Report.pdf,14894181,>4MB HEAD; recoverable by URL
2024-08-08,PlanningCommission,clip692,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2777616/24-2025_Belchak_CU-Private_Lane__PC_Report.pdf,6141182,>4MB HEAD; recoverable by URL
2024-08-08,PlanningCommission,clip692,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2777324/24-8010_Burger_King_Amd_PC_Report.pdf,50796300,>4MB HEAD; recoverable by URL
2024-08-08,PlanningCommission,clip692,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2778980/24-8003_Rock_Ridge_PC_Report.pdf,21184788,>4MB HEAD; recoverable by URL
2024-09-12,PlanningCommission,clip700,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2846179/24-8012_My_Storage_Amd_PC_Report-continued.pdf,5954849,>4MB HEAD; recoverable by URL
2024-09-12,PlanningCommission,clip700,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2846155/24-8011_Walmart_Hamilton_View_Rd._PC__Report.pdf,10706764,>4MB HEAD; recoverable by URL
2024-09-12,PlanningCommission,clip700,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2845946/24-4004_Jensen_Rezone_PC_Staff_Report.pdf,5128233,>4MB HEAD; recoverable by URL
2024-09-12,PlanningCommission,clip700,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2845922/24-4005_Beckstead_Manor_Rezone_PC_Staff_Report.pdf,9072942,>4MB HEAD; recoverable by URL
2024-09-12,PlanningCommission,clip700,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2845986/24-8014_Riverton_West_Amd_PC__Report.pdf,12388747,>4MB HEAD; recoverable by URL
2024-09-12,PlanningCommission,clip700,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2845812/24-2029_Goddard_School_CUP_PC_Report.pdf,9138578,>4MB HEAD; recoverable by URL
2024-10-01,Council,clip701,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2884956/24-19_Jensen_Rezone_CC_Staff_Report.pdf,4659826,>4MB HEAD; recoverable by URL
2024-10-01,Council,clip701,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2886802/24-92_Boundary_Line_Adjustment_CC_Staff_Report.pdf,6481580,>4MB HEAD; recoverable by URL
2024-10-10,PlanningCommission,clip704,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2904472/24-8012_My_Storage_Amd_PC_Report-_continued.pdf,15226389,>4MB HEAD; recoverable by URL
2024-10-24,PlanningCommission,clip709,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2933705/3._24-8016_Rock_Ridge_PC_Report.pdf,32657189,>4MB HEAD; recoverable by URL
2024-10-24,PlanningCommission,clip709,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2933702/4._24-8005_Mountain_Ridge_East_BSP__PC_Report.pdf,34714162,>4MB HEAD; recoverable by URL
2024-11-14,PlanningCommission,clip716,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2975408/24-8015_Utah_Collective_PC_Report.pdf,19405974,>4MB HEAD; recoverable by URL
2024-11-14,PlanningCommission,clip716,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2975031/24-1007_Skibidi_Rizz_Subdivision__Nov-14_PC_Report.pdf,10204476,>4MB HEAD; recoverable by URL
2024-11-14,PlanningCommission,clip716,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2975057/24-8022_VSM_Pad_A__Lot_1_Amd_PC_Staff_Report.pdf,43539708,>4MB HEAD; recoverable by URL
2024-11-14,PlanningCommission,clip716,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2975099/24-8019_Burger_King_Amd_2_PC_Report.pdf,13751941,>4MB HEAD; recoverable by URL
2024-11-14,PlanningCommission,clip717,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2975408/24-8015_Utah_Collective_PC_Report.pdf,19405974,>4MB HEAD; recoverable by URL
2024-11-14,PlanningCommission,clip717,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2975031/24-1007_Skibidi_Rizz_Subdivision__Nov-14_PC_Report.pdf,10204476,>4MB HEAD; recoverable by URL
2024-11-14,PlanningCommission,clip717,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2975057/24-8022_VSM_Pad_A__Lot_1_Amd_PC_Staff_Report.pdf,43539708,>4MB HEAD; recoverable by URL
2024-11-14,PlanningCommission,clip717,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2975099/24-8019_Burger_King_Amd_2_PC_Report.pdf,13751941,>4MB HEAD; recoverable by URL
2024-12-12,PlanningCommission,clip723,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3031923/24-4008_Sycamore_Glen_South_Rezone_PC_Report.pdf,7912653,>4MB HEAD; recoverable by URL
2024-12-12,PlanningCommission,clip723,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3031956/24-1002_Bree_Place_Subdiv_PC_Report.pdf,17208038,>4MB HEAD; recoverable by URL
2025-01-07,Council,clip725,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3068605/25-02_Sycamore_Glen_South_Rezone_CC_Report.pdf,4637283,>4MB HEAD; recoverable by URL
2025-01-07,Council,clip725,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3062491/25-03_Pelaez_Rezone_CC_Staff_Report.pdf,4206919,>4MB HEAD; recoverable by URL
2025-02-13,PlanningCommission,clip732,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3139139/25-2002_D_J_Diesel_CUHO_PC_Report.pdf,5816356,>4MB HEAD; recoverable by URL
2025-02-13,PlanningCommission,clip732,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3139881/24-8020_Goddard_School_Site_Plan_PC_Report.pdf,36717109,>4MB HEAD; recoverable by URL
2025-02-27,PlanningCommission,clip737,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3169421/24-8018_Hercules_CU_PC_Report.pdf,29867964,>4MB HEAD; recoverable by URL
2025-03-13,PlanningCommission,clip741,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3203397/25-2007_Wrap_n_Ro_CUHO_PC_Report.pdf,9388448,>4MB HEAD; recoverable by URL
2025-03-13,PlanningCommission,clip741,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3197922/25-4003_Salt_Development__DA___Final_Site_Plan_PC_Staff_Report.pdf,4003022,>4MB HEAD; recoverable by URL
2025-04-10,PlanningCommission,clip751,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3258814/24-8021_Western_Springs_Commercial_PC_Report.pdf,10242345,>4MB HEAD; recoverable by URL
2025-04-10,PlanningCommission,clip751,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3258977/24-8008_Arete_Site_Plan_Amd_PC__Report.pdf,11651652,>4MB HEAD; recoverable by URL
2025-04-10,PlanningCommission,clip751,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3258837/24-8025_7_Eleven_DP_PC_Report__VSM_West_Lot_5_.pdf,47698631,>4MB HEAD; recoverable by URL
2025-04-24,PlanningCommission,clip756,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3288840/23-1004_Bergstrom_2nd_Amd_Subdiv_PC_Report.pdf,32512856,>4MB HEAD; recoverable by URL
2025-04-24,PlanningCommission,clip756,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3289856/25-4001_DAI_Development_Agreement_Staff_Report.pdf,6314537,>4MB HEAD; recoverable by URL
2025-04-24,PlanningCommission,clip756,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3289540/24-8021_Western_Springs_Commercial_PC_Report.pdf,10224039,>4MB HEAD; recoverable by URL
2025-04-24,PlanningCommission,clip756,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3290771/25-8007_Western_Springs_Phase_1_PC_Report.pdf,37186997,>4MB HEAD; recoverable by URL
2025-04-24,PlanningCommission,clip756,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3291138/25-8010_Utah_Collective_AMD_PC_Report.pdf,49268946,>4MB HEAD; recoverable by URL
2025-05-06,Council,clip757,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3314386/Mayors_Tentative_Budget_FY2026_Updated.pdf,20728257,>4MB HEAD; recoverable by URL
2025-05-06,Council,clip757,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3314379/Mayors_Tentative_Budget_FY2026_Updated.pdf,20728257,>4MB HEAD; recoverable by URL
2025-05-08,PlanningCommission,clip760,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3324176/25-8001_Mountain_Ridge_Ph_26a_DP_PC_Report.pdf,28348707,>4MB HEAD; recoverable by URL
