date,title,body,meeting_type,packet_kind,source_url,retrieved_date,format,extraction_method,path,bytes,clip_id,delivery,stored,doc_class,fetch_status,sha256,text_path,text_chars
2020-07-21,2020-Resolution No. 20-51.Rocky Mountain Power  2,Council,,exhibit,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/644973/2020-Resolution_No._20-51.Rocky_Mountain_Power__2_.pdf,2026-07-13,text,pdftotext -layout,raw/2020-07-21/Council_clip373_att12_2020-Resolution_No._20-51.Rocky_Mountain_Power__2_.pdf,137120,clip373,legistar,yes,,,,,
2020-07-21,Rocky Mountain Power Performance Plan,Council,,exhibit,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/644975/Rocky_Mountain_Power_Performance_Plan.pdf,2026-07-13,text,pdftotext -layout,raw/2020-07-21/Council_clip373_att13_Rocky_Mountain_Power_Performance_Plan.pdf,142470,clip373,legistar,yes,,,,,
2020-07-21,2020-Resolution No. 20-52.Surplus Vehicle,Council,,exhibit,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/642340/2020-Resolution_No._20-52.Surplus_Vehicle.pdf,2026-07-13,text,pdftotext -layout,raw/2020-07-21/Council_clip373_att14_2020-Resolution_No._20-52.Surplus_Vehicle.pdf,111801,clip373,legistar,yes,,,,,
2020-07-21,7-21-20 - RSV-1,Council,,exhibit,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/642265/7-21-20_-_RSV-1.pdf,2026-07-13,text,pdftotext -layout,raw/2020-07-21/Council_clip373_att15_7-21-20_-_RSV-1.pdf,266505,clip373,legistar,yes,,,,,
2020-07-21,2020-Resolution No. 20-53.Interlocal Dog Park Amendment 1,Council,,exhibit,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/646646/2020-Resolution_No._20-53.Interlocal_Dog_Park_Amendment_1.pdf,2026-07-13,text,pdftotext -layout,raw/2020-07-21/Council_clip373_att16_2020-Resolution_No._20-53.Interlocal_Dog_Park_Amendment_1.pdf,120911,clip373,legistar,yes,,,,,
2020-07-21,2020 Riverton dog park amendment  1 interlocal 060220,Council,,exhibit,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/645610/2020_Riverton_dog_park_amendment__1_interlocal_060220.pdf,2026-07-13,text,pdftotext -layout,raw/2020-07-21/Council_clip373_att17_2020_Riverton_dog_park_amendment__1_interlocal_060220.pdf,92302,clip373,legistar,yes,,,,,
2020-07-21,riverton-city-strategic-priorities-2018-2022-UPDATED,Council,,exhibit,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/648133/riverton-city-strategic-priorities-2018-2022-UPDATED.pdf,2026-07-13,text,pdftotext -layout,raw/2020-07-21/Council_clip373_att1_riverton-city-strategic-priorities-2018-2022-UPDATED.pdf,275875,clip373,legistar,yes,,,,,
2020-07-21,Monthly Manager Report - June,Council,,staff_report,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/642206/Monthly_Manager_Report_-_June.pdf,2026-07-13,text,pdftotext -layout,raw/2020-07-21/Council_clip373_att2_Monthly_Manager_Report_-_June.pdf,393684,clip373,legistar,yes,,,,,
2020-07-21,2020-06-16.WS.CC.Min,Council,,exhibit,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/632405/2020-06-16.WS.CC.Min.pdf,2026-07-13,text,pdftotext -layout,raw/2020-07-21/Council_clip373_att3_2020-06-16.WS.CC.Min.pdf,515635,clip373,legistar,yes,,,,,
2020-07-21,2020-06-29.CCM.Min,Council,,exhibit,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/632406/2020-06-29.CCM.Min.pdf,2026-07-13,text,pdftotext -layout,raw/2020-07-21/Council_clip373_att4_2020-06-29.CCM.Min.pdf,114814,clip373,legistar,yes,,,,,
2020-07-21,IP  2020July Nelson2Lot 2267  WarrantyRelease,Council,,exhibit,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/629836/_IP__2020July_Nelson2Lot_2267__WarrantyRelease.pdf,2026-07-13,scanned,none (image-only pdf; OCR/vision if needed),raw/2020-07-21/Council_clip373_att5_IP__2020July_Nelson2Lot_2267__WarrantyRelease.pdf,162192,clip373,legistar,yes,,,,,
2020-07-21,IP  2020Jul07 CopperViewAnimal 6171  PerfomanceRelease,Council,,exhibit,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/627723/_IP__2020Jul07_CopperViewAnimal_6171__PerfomanceRelease.pdf,2026-07-13,scanned,none (image-only pdf; OCR/vision if needed),raw/2020-07-21/Council_clip373_att6_IP__2020Jul07_CopperViewAnimal_6171__PerfomanceRelease.pdf,174849,clip373,legistar,yes,,,,,
2020-07-21,IP  2020Jul21 PerformanceRelease NormanEstates 4548  - Signed,Council,,exhibit,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/637070/_IP__2020Jul21_PerformanceRelease_NormanEstates_4548__-_Signed.pdf,2026-07-13,scanned,none (image-only pdf; OCR/vision if needed),raw/2020-07-21/Council_clip373_att7_IP__2020Jul21_PerformanceRelease_NormanEstates_4548__-_Signed.pdf,164622,clip373,legistar,yes,,,,,
2020-07-21,2020-Resolution No. 20-50.Cares Act Agreement,Council,,exhibit,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/647155/2020-Resolution_No._20-50.Cares_Act_Agreement.pdf,2026-07-13,text,pdftotext -layout,raw/2020-07-21/Council_clip373_att8_2020-Resolution_No._20-50.Cares_Act_Agreement.pdf,140515,clip373,legistar,yes,,,,,
2020-07-21,Agreement Riverton City SLCO CARES Act Funding,Council,,exhibit,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/640917/Agreement_Riverton_City_SLCO_CARES_Act_Funding.pdf,2026-07-13,text,pdftotext -layout,raw/2020-07-21/Council_clip373_att9_Agreement_Riverton_City_SLCO_CARES_Act_Funding.pdf,172472,clip373,legistar,yes,,,,,
2020-08-04,Council agenda outline,Council,,agenda,https://rivertoncity.granicus.com/AgendaViewer.php?view_id=1&clip_id=375,2026-07-13,html,html tag-strip,raw/2020-08-04/Council_clip375_agenda.html,24779,clip375,generated_agenda_html,yes,,,,,
2020-08-04,MetaViewer.php,Council,,exhibit,https://rivertoncity.granicus.com/MetaViewer.php?view_id=1&clip_id=375&meta_id=26941,2026-07-13,na,none (oversize >4MB; not stored),,5187494,clip375,metaviewer,no,,,,,
2020-08-04,MetaViewer.php,Council,,exhibit,https://rivertoncity.granicus.com/MetaViewer.php?view_id=1&clip_id=375&meta_id=26959,2026-07-13,na,none (oversize >4MB; not stored),,13204358,clip375,metaviewer,no,,,,,
2020-08-04,MetaViewer.php,Council,,exhibit,https://rivertoncity.granicus.com/MetaViewer.php?view_id=1&clip_id=375&meta_id=26981,2026-07-13,na,none (oversize >4MB; not stored),,13370875,clip375,metaviewer,no,,,,,
2020-08-04,MetaViewer.php,Council,,exhibit,https://rivertoncity.granicus.com/MetaViewer.php?view_id=1&clip_id=375&meta_id=26984,2026-07-13,na,none (oversize >4MB; not stored),,4773887,clip375,metaviewer,no,,,,,
2020-08-04,meta26969,Council,,exhibit,https://rivertoncity.granicus.com/MetaViewer.php?view_id=1&clip_id=375&meta_id=26969,2026-07-13,text,pdftotext -layout,raw/2020-08-04/Council_clip375_att10_meta26969.pdf,1346308,clip375,metaviewer,yes,,,,,
2020-08-04,meta26971,Council,,exhibit,https://rivertoncity.granicus.com/MetaViewer.php?view_id=1&clip_id=375&meta_id=26971,2026-07-13,text,pdftotext -layout,raw/2020-08-04/Council_clip375_att11_meta26971.pdf,1759541,clip375,metaviewer,yes,,,,,
2020-08-04,meta26973,Council,,exhibit,https://rivertoncity.granicus.com/MetaViewer.php?view_id=1&clip_id=375&meta_id=26973,2026-07-13,text,pdftotext -layout,raw/2020-08-04/Council_clip375_att12_meta26973.pdf,231533,clip375,metaviewer,yes,,,,,
2020-08-04,meta26975,Council,,exhibit,https://rivertoncity.granicus.com/MetaViewer.php?view_id=1&clip_id=375&meta_id=26975,2026-07-13,text,pdftotext -layout,raw/2020-08-04/Council_clip375_att13_meta26975.pdf,184555,clip375,metaviewer,yes,,,,,
2020-08-04,meta26977,Council,,exhibit,https://rivertoncity.granicus.com/MetaViewer.php?view_id=1&clip_id=375&meta_id=26977,2026-07-13,text,pdftotext -layout,raw/2020-08-04/Council_clip375_att14_meta26977.pdf,1171654,clip375,metaviewer,yes,,,,,
2020-08-04,meta26979,Council,,exhibit,https://rivertoncity.granicus.com/MetaViewer.php?view_id=1&clip_id=375&meta_id=26979,2026-07-13,text,pdftotext -layout,raw/2020-08-04/Council_clip375_att15_meta26979.pdf,286418,clip375,metaviewer,yes,,,,,
2020-08-04,meta26986,Council,,exhibit,https://rivertoncity.granicus.com/MetaViewer.php?view_id=1&clip_id=375&meta_id=26986,2026-07-13,text,pdftotext -layout,raw/2020-08-04/Council_clip375_att18_meta26986.pdf,87995,clip375,metaviewer,yes,,,,,
2020-08-04,meta26988,Council,,exhibit,https://rivertoncity.granicus.com/MetaViewer.php?view_id=1&clip_id=375&meta_id=26988,2026-07-13,text,pdftotext -layout,raw/2020-08-04/Council_clip375_att19_meta26988.pdf,306484,clip375,metaviewer,yes,,,,,
2020-08-04,meta26940,Council,,exhibit,https://rivertoncity.granicus.com/MetaViewer.php?view_id=1&clip_id=375&meta_id=26940,2026-07-13,scanned,none (extraction error; OCR/vision if needed),raw/2020-08-04/Council_clip375_att1_meta26940.pdf,951675,clip375,metaviewer,yes,,,,,
2020-08-04,meta26991,Council,,exhibit,https://rivertoncity.granicus.com/MetaViewer.php?view_id=1&clip_id=375&meta_id=26991,2026-07-13,text,pdftotext -layout,raw/2020-08-04/Council_clip375_att20_meta26991.pdf,309671,clip375,metaviewer,yes,,,,,
2020-08-04,meta26993,Council,,exhibit,https://rivertoncity.granicus.com/MetaViewer.php?view_id=1&clip_id=375&meta_id=26993,2026-07-13,text,pdftotext -layout,raw/2020-08-04/Council_clip375_att21_meta26993.pdf,254017,clip375,metaviewer,yes,,,,,
2020-08-04,meta26945,Council,,exhibit,https://rivertoncity.granicus.com/MetaViewer.php?view_id=1&clip_id=375&meta_id=26945,2026-07-13,text,pdftotext -layout,raw/2020-08-04/Council_clip375_att3_meta26945.pdf,371726,clip375,metaviewer,yes,,,,,
2020-08-04,meta26955,Council,,exhibit,https://rivertoncity.granicus.com/MetaViewer.php?view_id=1&clip_id=375&meta_id=26955,2026-07-13,text,pdftotext -layout,raw/2020-08-04/Council_clip375_att4_meta26955.pdf,119337,clip375,metaviewer,yes,,,,,
2020-08-04,meta26957,Council,,exhibit,https://rivertoncity.granicus.com/MetaViewer.php?view_id=1&clip_id=375&meta_id=26957,2026-07-13,text,pdftotext -layout,raw/2020-08-04/Council_clip375_att5_meta26957.pdf,136181,clip375,metaviewer,yes,,,,,
2020-08-04,meta26960,Council,,exhibit,https://rivertoncity.granicus.com/MetaViewer.php?view_id=1&clip_id=375&meta_id=26960,2026-07-13,text,pdftotext -layout,raw/2020-08-04/Council_clip375_att7_meta26960.pdf,248311,clip375,metaviewer,yes,,,,,
2020-08-04,meta26965,Council,,exhibit,https://rivertoncity.granicus.com/MetaViewer.php?view_id=1&clip_id=375&meta_id=26965,2026-07-13,text,pdftotext -layout,raw/2020-08-04/Council_clip375_att8_meta26965.pdf,240713,clip375,metaviewer,yes,,,,,
2020-08-04,meta26966,Council,,exhibit,https://rivertoncity.granicus.com/MetaViewer.php?view_id=1&clip_id=375&meta_id=26966,2026-07-13,text,pdftotext -layout,raw/2020-08-04/Council_clip375_att9_meta26966.pdf,282607,clip375,metaviewer,yes,,,,,
2020-08-13,PlanningCommission agenda outline,PlanningCommission,,agenda,https://rivertoncity.granicus.com/AgendaViewer.php?view_id=1&clip_id=376,2026-07-13,text,pdftotext -layout,raw/2020-08-13/PlanningCommission_clip376_agenda.pdf,57446,clip376,s3_agenda_pdf,yes,,,,,
2020-08-13,2020-08-13.PC.Packet.pdf,PlanningCommission,,exhibit,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/664977/2020-08-13.PC.Packet.pdf,2026-07-13,na,none (oversize >4MB; not stored),,25108331,clip376,legistar,no,,,,,
2020-08-13,PlanningCommission full agenda packet (bundled),PlanningCommission,,full_packet,https://d3n9y02raazwpg.cloudfront.net/rivertoncity/84e15d09-3333-11ea-a240-0050569183fa-87775b65-7759-421f-9f4e-b9cde18ef2d4-1597184437.pdf,2026-07-13,na,none (not stored; index-only),,25222718,clip376,cloudfront_bundle,no,,,,,
2020-08-18,Council agenda outline,Council,,agenda,https://rivertoncity.granicus.com/AgendaViewer.php?view_id=1&clip_id=377,2026-07-13,text,pdftotext -layout,raw/2020-08-18/Council_clip377_agenda.pdf,85435,clip377,s3_agenda_pdf,yes,,,,,
2020-08-18,General Plan Amendment Staff Report.pdf,Council,,staff_report,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/666899/General_Plan_Amendment_Staff_Report.pdf,2026-07-13,na,none (oversize >4MB; not stored),,10305342,clip377,legistar,no,staff_report,,,,
2020-08-18,2020 - Women s Suffrage,Council,,exhibit,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/667262/2020_-_Women_s_Suffrage.pdf,2026-07-13,text,pdftotext -layout,raw/2020-08-18/Council_clip377_att1_2020_-_Women_s_Suffrage.pdf,541634,clip377,legistar,yes,,,,,
2020-08-18,2020-07-21.WS.CC.Min,Council,,exhibit,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/662435/2020-07-21.WS.CC.Min.pdf,2026-07-13,text,pdftotext -layout,raw/2020-08-18/Council_clip377_att2_2020-07-21.WS.CC.Min.pdf,214983,clip377,legistar,yes,,,,,
2020-08-18,2020Aug18 IP HiddenPines,Council,,exhibit,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/664380/2020Aug18_IP_HiddenPines.pdf,2026-07-13,text,pdftotext -layout,raw/2020-08-18/Council_clip377_att3_2020Aug18_IP_HiddenPines.pdf,1907970,clip377,legistar,yes,,,,,
2020-08-18,2020Aug18 PettersonDental IP,Council,,exhibit,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/665462/2020Aug18_PettersonDental_IP.pdf,2026-07-13,scanned,none (image-only pdf; OCR/vision if needed),raw/2020-08-18/Council_clip377_att4_2020Aug18_PettersonDental_IP.pdf,123552,clip377,legistar,yes,,,,,
2020-08-18,2020-Resolution  No. 20-55-Ratify Fireworks Contract Amendment,Council,,exhibit,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/666698/2020-Resolution__No._20-55-Ratify_Fireworks_Contract_Amendment.pdf,2026-07-13,text,pdftotext -layout,raw/2020-08-18/Council_clip377_att5_2020-Resolution__No._20-55-Ratify_Fireworks_Contract_Amendment.pdf,114362,clip377,legistar,yes,,,,,
2020-08-18,Contract 20-1065-08 Fireworks - Amendment,Council,,exhibit,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/664526/Contract_20-1065-08_Fireworks_-_Amendment.pdf,2026-07-13,text,pdftotext -layout,raw/2020-08-18/Council_clip377_att6_Contract_20-1065-08_Fireworks_-_Amendment.pdf,141512,clip377,legistar,yes,,,,,
2020-08-18,Contract 20-1065-08 Fireworks,Council,,exhibit,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/664525/Contract_20-1065-08_Fireworks.pdf,2026-07-13,text,pdftotext -layout,raw/2020-08-18/Council_clip377_att7_Contract_20-1065-08_Fireworks.pdf,1081604,clip377,legistar,yes,,,,,
2020-08-18,2020-Resolution No. 20-54,Council,,exhibit,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/667589/2020-Resolution_No._20-54.pdf,2026-07-13,text,pdftotext -layout,raw/2020-08-18/Council_clip377_att8_2020-Resolution_No._20-54.pdf,1461033,clip377,legistar,yes,,,,,
2020-08-18,2020-Ordinance No. 20-14-General Plan Land Use Map Amendment,Council,,exhibit,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/667315/2020-Ordinance_No._20-14-General_Plan_Land_Use_Map_Amendment.pdf,2026-07-13,text,pdftotext -layout,raw/2020-08-18/Council_clip377_att9_2020-Ordinance_No._20-14-General_Plan_Land_Use_Map_Amendment.pdf,622782,clip377,legistar,yes,,,,,
2020-08-27,PlanningCommission agenda outline,PlanningCommission,,agenda,https://rivertoncity.granicus.com/AgendaViewer.php?view_id=1&clip_id=379,2026-07-13,text,pdftotext -layout,raw/2020-08-27/PlanningCommission_clip379_agenda.pdf,57516,clip379,s3_agenda_pdf,yes,,,,,
2020-08-27,2020-08-27.PC.Packet,PlanningCommission,,exhibit,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/675874/2020-08-27.PC.Packet.pdf,2026-07-13,text,pdftotext -layout,raw/2020-08-27/PlanningCommission_clip379_att1_2020-08-27.PC.Packet.pdf,2547574,clip379,legistar,yes,,,,,
2020-09-01,Council agenda outline,Council,,agenda,https://rivertoncity.granicus.com/AgendaViewer.php?view_id=1&clip_id=380,2026-07-13,text,pdftotext -layout,raw/2020-09-01/Council_clip380_agenda.pdf,93142,clip380,s3_agenda_pdf,yes,,,,,
2020-09-01,Riverton City Park Court Improvements.pdf,Council,,exhibit,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/673617/Riverton_City_Park_Court_Improvements.pdf,2026-07-13,na,none (oversize >4MB; not stored),,15671578,clip380,legistar,no,,,,,
2020-09-01,8-1-20 - Bus,Council,,exhibit,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/675202/8-1-20_-_Bus.pdf,2026-07-13,text,pdftotext -layout,raw/2020-09-01/Council_clip380_att10_8-1-20_-_Bus.pdf,266554,clip380,legistar,yes,,,,,
2020-09-01,2020-Ordinance No. 20-15.Accessible Parking Text Amendment,Council,,exhibit,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/676649/2020-Ordinance_No._20-15.Accessible_Parking_Text_Amendment.pdf,2026-07-13,text,pdftotext -layout,raw/2020-09-01/Council_clip380_att11_2020-Ordinance_No._20-15.Accessible_Parking_Text_Amendment.pdf,169935,clip380,legistar,yes,,,,,
2020-09-01,Accessible Parking ZTC Staff Report,Council,,staff_report,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/676551/Accessible_Parking_ZTC_Staff_Report.pdf,2026-07-13,text,pdftotext -layout,raw/2020-09-01/Council_clip380_att12_Accessible_Parking_ZTC_Staff_Report.pdf,331187,clip380,legistar,yes,staff_report,ok,508173f8850af71113f91afb5b6cf0055ee48475b6b1e21d0743ff2d836037c5,text/Council_clip380_att12_Accessible_Parking_ZTC_Staff_Report.txt,6717
2020-09-01,Ordinance 20-16 -Monument Signs Text Amendment Ordinance,Council,,exhibit,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/676980/Ordinance_20-16_-Monument_Signs_Text_Amendment_Ordinance.pdf,2026-07-13,text,pdftotext -layout,raw/2020-09-01/Council_clip380_att13_Ordinance_20-16_-Monument_Signs_Text_Amendment_Ordinance.pdf,163435,clip380,legistar,yes,,,,,
2020-09-01,Monument Signs ZTC Staff Report,Council,,staff_report,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/676557/Monument_Signs_ZTC_Staff_Report.pdf,2026-07-13,text,pdftotext -layout,raw/2020-09-01/Council_clip380_att14_Monument_Signs_ZTC_Staff_Report.pdf,332631,clip380,legistar,yes,staff_report,ok,d71f8b81074b27151aee8443a5f949184d83cf4db9c177a719d2c50ad2e70934,text/Council_clip380_att14_Monument_Signs_ZTC_Staff_Report.txt,7424
2020-09-01,2020-Ordinance No.20-17-Sign Types Text Amendment,Council,,exhibit,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/676830/2020-Ordinance_No.20-17-Sign_Types_Text_Amendment.pdf,2026-07-13,text,pdftotext -layout,raw/2020-09-01/Council_clip380_att15_2020-Ordinance_No.20-17-Sign_Types_Text_Amendment.pdf,260489,clip380,legistar,yes,,,,,
2020-09-01,Sign Ordinance ZTC Staff Report,Council,,staff_report,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/676562/Sign_Ordinance_ZTC_Staff_Report.pdf,2026-07-13,text,pdftotext -layout,raw/2020-09-01/Council_clip380_att16_Sign_Ordinance_ZTC_Staff_Report.pdf,408913,clip380,legistar,yes,staff_report,ok,3e0fd5bb3dec454b9f2603a9b2c14eb16faf9987a53b01d67b5af47b038e28a9,text/Council_clip380_att16_Sign_Ordinance_ZTC_Staff_Report.txt,12526
2020-09-01,2020-Ordinance No. 20-18-Zoning Districts Text Amendment,Council,,exhibit,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/676839/2020-Ordinance_No._20-18-Zoning_Districts_Text_Amendment.pdf,2026-07-13,text,pdftotext -layout,raw/2020-09-01/Council_clip380_att17_2020-Ordinance_No._20-18-Zoning_Districts_Text_Amendment.pdf,156013,clip380,legistar,yes,,,,,
2020-09-01,Zone List ZTC Staff Report,Council,,staff_report,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/676568/Zone_List_ZTC_Staff_Report.pdf,2026-07-13,text,pdftotext -layout,raw/2020-09-01/Council_clip380_att18_Zone_List_ZTC_Staff_Report.pdf,331928,clip380,legistar,yes,staff_report,ok,5fb3eb8286cbcb05802d276ea29e1f95a6a70fabb549dd10626a1acdea5601f1,text/Council_clip380_att18_Zone_List_ZTC_Staff_Report.txt,5426
2020-09-01,2020-Resolution No. 20-56-Budget Amendment,Council,,exhibit,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/675828/2020-Resolution_No._20-56-Budget_Amendment.pdf,2026-07-13,text,pdftotext -layout,raw/2020-09-01/Council_clip380_att19_2020-Resolution_No._20-56-Budget_Amendment.pdf,92618,clip380,legistar,yes,,,,,
2020-09-01,Property Watch Announcement,Council,,exhibit,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/669943/Property_Watch_Announcement.pdf,2026-07-13,text,pdftotext -layout,raw/2020-09-01/Council_clip380_att1_Property_Watch_Announcement.pdf,154040,clip380,legistar,yes,,,,,
2020-09-01,09-01 CC,Council,,exhibit,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/675804/09-01_CC.pdf,2026-07-13,text,pdftotext -layout,raw/2020-09-01/Council_clip380_att20_09-01_CC.pdf,129907,clip380,legistar,yes,,,,,
2020-09-01,2020-08-18.WS.CC.Min,Council,,exhibit,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/671967/2020-08-18.WS.CC.Min.pdf,2026-07-13,text,pdftotext -layout,raw/2020-09-01/Council_clip380_att3_2020-08-18.WS.CC.Min.pdf,156252,clip380,legistar,yes,,,,,
2020-09-01,IP  2020Sep01 PerformanceRelease BecksteadButterfield 6314,Council,,exhibit,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/675185/_IP__2020Sep01_PerformanceRelease_BecksteadButterfield_6314_.pdf,2026-07-13,scanned,none (image-only pdf; OCR/vision if needed),raw/2020-09-01/Council_clip380_att4_IP__2020Sep01_PerformanceRelease_BecksteadButterfield_6314_.pdf,125466,clip380,legistar,yes,,,,,
2020-09-01,IP  2020Sep01 100IssuePaper MidasCrossingPhase3 1388,Council,,exhibit,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/677210/_IP__2020Sep01_100IssuePaper_MidasCrossingPhase3_1388_.pdf,2026-07-13,text,pdftotext -layout,raw/2020-09-01/Council_clip380_att5_IP__2020Sep01_100IssuePaper_MidasCrossingPhase3_1388_.pdf,184398,clip380,legistar,yes,,,,,
2020-09-01,2020-Resolution No. 20-57-Surplus Equipment,Council,,exhibit,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/675824/2020-Resolution_No._20-57-Surplus_Equipment.pdf,2026-07-13,text,pdftotext -layout,raw/2020-09-01/Council_clip380_att6_2020-Resolution_No._20-57-Surplus_Equipment.pdf,129045,clip380,legistar,yes,,,,,
2020-09-01,8-1-20 - Grader,Council,,exhibit,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/675204/8-1-20_-_Grader.pdf,2026-07-13,text,pdftotext -layout,raw/2020-09-01/Council_clip380_att7_8-1-20_-_Grader.pdf,265076,clip380,legistar,yes,,,,,
2020-09-01,8-1-20 - Dump Truck,Council,,exhibit,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/675203/8-1-20_-_Dump_Truck.pdf,2026-07-13,text,pdftotext -layout,raw/2020-09-01/Council_clip380_att8_8-1-20_-_Dump_Truck.pdf,266099,clip380,legistar,yes,,,,,
2020-09-01,8-1-20 - Trailer,Council,,exhibit,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/675205/8-1-20_-_Trailer.pdf,2026-07-13,text,pdftotext -layout,raw/2020-09-01/Council_clip380_att9_8-1-20_-_Trailer.pdf,265654,clip380,legistar,yes,,,,,
2020-09-10,PlanningCommission agenda outline,PlanningCommission,,agenda,https://rivertoncity.granicus.com/AgendaViewer.php?view_id=1&clip_id=381,2026-07-13,text,pdftotext -layout,raw/2020-09-10/PlanningCommission_clip381_agenda.pdf,59301,clip381,s3_agenda_pdf,yes,,,,,
2020-09-10,2020-09-10.PC.Packet Compressed.pdf,PlanningCommission,,exhibit,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/688450/2020-09-10.PC.Packet_Compressed.pdf,2026-07-13,na,none (oversize >4MB; not stored),,14159512,clip381,legistar,no,,,,,
2020-09-15,Council agenda outline,Council,,agenda,https://rivertoncity.granicus.com/AgendaViewer.php?view_id=1&clip_id=382,2026-07-13,text,pdftotext -layout,raw/2020-09-15/Council_clip382_agenda.pdf,95197,clip382,s3_agenda_pdf,yes,,,,,
2020-09-15,Council agenda outline,Council,,agenda,https://rivertoncity.granicus.com/AgendaViewer.php?view_id=1&clip_id=383,2026-07-13,text,pdftotext -layout,raw/2020-09-15/Council_clip383_agenda.pdf,95197,clip383,s3_agenda_pdf,yes,,,,,
2020-09-15,Error In Recorded Vacation Staff Report.pdf,Council,,staff_report,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/688166/Error_In_Recorded_Vacation_Staff_Report.pdf,2026-07-13,na,none (oversize >4MB; not stored),,4223476,clip382,legistar,no,staff_report,,,,
2020-09-15,19.10.16-RivertonArtsCouncil.pdf,Council,,exhibit,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/688725/19.10.16-RivertonArtsCouncil.pdf,2026-07-13,na,none (oversize >4MB; not stored),,17839362,clip382,legistar,no,,,,,
2020-09-15,2020-Ordinance No. 20-20.Commercial Building Height Amendment,Council,,exhibit,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/689521/2020-Ordinance_No._20-20.Commercial_Building_Height_Amendment.pdf,2026-07-13,text,pdftotext -layout,raw/2020-09-15/Council_clip382_att11_2020-Ordinance_No._20-20.Commercial_Building_Height_Amendment.pdf,159856,clip382,legistar,yes,,,,,
2020-09-15,ZTC-Commercial Building Height Staff Report,Council,,staff_report,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/686769/ZTC-Commercial_Building_Height_Staff_Report.pdf,2026-07-13,text,pdftotext -layout,raw/2020-09-15/Council_clip382_att12_ZTC-Commercial_Building_Height_Staff_Report.pdf,249525,clip382,legistar,yes,staff_report,ok,fd7ddb933b94faa6641cc92a3b810c5641d828d5dd3fd09c2e88315659880ec7,text/Council_clip382_att12_ZTC-Commercial_Building_Height_Staff_Report.txt,4479
