date,year,title,slug,path,source,source_url,format,body,meeting_kind,pmn_file
2025-09-10,2025,Council RC Meeting 2025-09-10,2025-09-10_council_RC,minutes/2025/2025-09-08/2025-09-10_council_RC.md,agendacenter,https://sslc.gov/AgendaCenter/ViewFile/ArchivedMinutes/_09102025-569,pdf-text,Council,RC,
2025-10-15,2025,Council RC Meeting 2025-10-15,2025-10-15_council_RC,minutes/2025/2025-10-13/2025-10-15_council_RC.md,agendacenter,https://sslc.gov/AgendaCenter/ViewFile/ArchivedMinutes/_10152025-579,pdf-text,Council,RC,
2025-10-29,2025,Council RC Meeting 2025-10-29,2025-10-29_council_RC,minutes/2025/2025-10-27/2025-10-29_council_RC.md,agendacenter,https://sslc.gov/AgendaCenter/ViewFile/ArchivedMinutes/_10292025-586,pdf-text,Council,RC,
2025-11-12,2025,Council RC Meeting 2025-11-12,2025-11-12_council_RC,minutes/2025/2025-11-10/2025-11-12_council_RC.md,agendacenter,https://sslc.gov/AgendaCenter/ViewFile/ArchivedMinutes/_11122025-588,pdf-text,Council,RC,
2025-11-12,2025,RDA RC Meeting 2025-11-12,2025-11-12_rda_RC,minutes/2025/2025-11-10/2025-11-12_rda_RC.md,agendacenter,https://sslc.gov/AgendaCenter/ViewFile/ArchivedMinutes/_11122025-584,pdf-text,RDA,RC,
2025-12-10,2025,Council RC Meeting 2025-12-10,2025-12-10_council_RC,minutes/2025/2025-12-08/2025-12-10_council_RC.md,agendacenter,https://sslc.gov/AgendaCenter/ViewFile/ArchivedMinutes/_12102025-594,pdf-text,Council,RC,
2025-12-10,2025,RDA RC Meeting 2025-12-10,2025-12-10_rda_RC,minutes/2025/2025-12-08/2025-12-10_rda_RC.md,agendacenter,https://sslc.gov/AgendaCenter/ViewFile/ArchivedMinutes/_12102025-595,pdf-text,RDA,RC,
2026-01-14,2026,Council RC Meeting 2026-01-14,2026-01-14_council_RC,minutes/2026/2026-01-12/2026-01-14_council_RC.md,agendacenter,https://sslc.gov/AgendaCenter/ViewFile/ArchivedMinutes/_01142026-602,pdf-text,Council,RC,
2026-01-14,2026,Council WM Meeting 2026-01-14,2026-01-14_council_WM,minutes/2026/2026-01-12/2026-01-14_council_WM.md,agendacenter,https://sslc.gov/AgendaCenter/ViewFile/ArchivedMinutes/_01142026-607,pdf-text,Council,WM,
2026-01-14,2026,RDA RC Meeting 2026-01-14,2026-01-14_rda_RC,minutes/2026/2026-01-12/2026-01-14_rda_RC.md,agendacenter,https://sslc.gov/AgendaCenter/ViewFile/ArchivedMinutes/_01142026-649,pdf-text,RDA,RC,
2026-01-28,2026,Council RC Meeting 2026-01-28,2026-01-28_council_RC,minutes/2026/2026-01-26/2026-01-28_council_RC.md,agendacenter,https://sslc.gov/AgendaCenter/ViewFile/ArchivedMinutes/_01282026-612,pdf-text,Council,RC,
2026-02-11,2026,Council RC Meeting 2026-02-11,2026-02-11_council_RC,minutes/2026/2026-02-09/2026-02-11_council_RC.md,agendacenter,https://sslc.gov/AgendaCenter/ViewFile/ArchivedMinutes/_02112026-621,pdf-text,Council,RC,
2026-02-25,2026,Council RC Meeting 2026-02-25,2026-02-25_council_RC,minutes/2026/2026-02-23/2026-02-25_council_RC.md,agendacenter,https://sslc.gov/AgendaCenter/ViewFile/ArchivedMinutes/_02252026-627,pdf-text,Council,RC,
2026-03-11,2026,Council RC Meeting 2026-03-11,2026-03-11_council_RC,minutes/2026/2026-03-09/2026-03-11_council_RC.md,agendacenter,https://sslc.gov/AgendaCenter/ViewFile/ArchivedMinutes/_03112026-629,pdf-text,Council,RC,
2026-03-25,2026,Council RC Meeting 2026-03-25,2026-03-25_council_RC,minutes/2026/2026-03-23/2026-03-25_council_RC.md,agendacenter,https://sslc.gov/AgendaCenter/ViewFile/ArchivedMinutes/_03252026-635,pdf-text,Council,RC,
2026-04-15,2026,Council RC Meeting 2026-04-15,2026-04-15_council_RC,minutes/2026/2026-04-13/2026-04-15_council_RC.md,agendacenter,https://sslc.gov/AgendaCenter/ViewFile/ArchivedMinutes/_04152026-638,pdf-text,Council,RC,
2026-04-29,2026,Council RC Meeting 2026-04-29,2026-04-29_council_RC,minutes/2026/2026-04-27/2026-04-29_council_RC.md,agendacenter,https://sslc.gov/AgendaCenter/ViewFile/ArchivedMinutes/_04292026-646,pdf-text,Council,RC,
2026-05-13,2026,Council RC Meeting 2026-05-13,2026-05-13_council_RC,minutes/2026/2026-05-11/2026-05-13_council_RC.md,agendacenter,https://sslc.gov/AgendaCenter/ViewFile/ArchivedMinutes/_05132026-658,pdf-text,Council,RC,
2026-05-27,2026,Council RC Meeting 2026-05-27,2026-05-27_council_RC,minutes/2026/2026-05-25/2026-05-27_council_RC.md,agendacenter,https://sslc.gov/AgendaCenter/ViewFile/ArchivedMinutes/_05272026-665,pdf-text,Council,RC,
2026-05-27,2026,RDA RC Meeting 2026-05-27,2026-05-27_rda_RC,minutes/2026/2026-05-25/2026-05-27_rda_RC.md,agendacenter,https://sslc.gov/AgendaCenter/ViewFile/ArchivedMinutes/_05272026-656,pdf-text,RDA,RC,
2026-06-10,2026,Council RC Meeting 2026-06-10,2026-06-10_council_RC,minutes/2026/2026-06-08/2026-06-10_council_RC.md,pmn,https://www.utah.gov/pmn/files/1452459.pdf,pdf-text,Council,RC,1452459
2026-06-10,2026,RDA RC Meeting 2026-06-10,2026-06-10_rda_RC,minutes/2026/2026-06-08/2026-06-10_rda_RC.md,agendacenter,https://sslc.gov/AgendaCenter/ViewFile/ArchivedMinutes/_06102026-663,pdf-text,RDA,RC,
2026-06-17,2026,Council RC Meeting 2026-06-17,2026-06-17_council_RC,minutes/2026/2026-06-15/2026-06-17_council_RC.md,pmn,https://www.utah.gov/pmn/files/1454707.pdf,pdf-text,Council,RC,1454707
2026-06-17,2026,RDA RC Meeting 2026-06-17,2026-06-17_rda_RC,minutes/2026/2026-06-15/2026-06-17_rda_RC.md,pmn,https://www.utah.gov/pmn/files/1454703.pdf,pdf-text,RDA,RC,1454703
2026-07-08,2026,Council RC Meeting 2026-07-08,2026-07-08_council_RC,minutes/2026/2026-07-06/2026-07-08_council_RC.md,pmn,https://www.utah.gov/pmn/files/1462051.pdf,pdf-text,Council,RC,1462051
